1th_purchase_product_id,2th_purchase_product_id,3th_purchase_product_id,4th_purchase_product_id,5th_purchase_product_id,6th_purchase_product_id,label
22922,21390,21428,84596B,20718,21429,1
22922,21390,21428,84596B,20718,21671,0
23201,22906,22789,22692,48187,22469,1
23201,22906,22789,22692,48187,22482,0
82567,22423,22728,22727,23309,22734,1
82567,22423,22728,22727,23309,21349,0
23342,22457,22469,23237,23322,22768,1
23342,22457,22469,23237,23322,22305,0
16169E,21034,22816,22818,84997A,22411,1
16169E,21034,22816,22818,84997A,21808,0
21187,85123A,47566,47566B,47590A,20802,1
21187,85123A,47566,47566B,47590A,22111,0
22907,23237,21993,21990,22720,21975,1
22907,23237,21993,21990,22720,22304,0
22499,21116,22619,22499,21481,22380,1
22499,21116,22619,22499,21481,22817,0
20728,22383,23232,23240,23243,21231,1
20728,22383,23232,23240,23243,16156L,0
23136,23152,23110,22497,22771,23110,1
23136,23152,23110,22497,22771,84766,0
21871,22725,21870,23230,22088,23318,1
21871,22725,21870,23230,22088,21107,0
23268,23408,23431,23433,23397,23393,1
23268,23408,23431,23433,23397,22632,0
22090,47590B,20974,21121,47590A,21238,1
22090,47590B,20974,21121,47590A,22254,0
22616,37340,22286,22483,20819,84077,1
22616,37340,22286,22483,20819,21012,0
22032,21165,23103,23310,23194,20728,1
22032,21165,23103,23310,23194,15058C,0
21833,84569A,23330,22356,84569D,22079,1
21833,84569A,23330,22356,84569D,23236,0
22094,23410,85123A,23380,23360,21257,1
22094,23410,85123A,23380,23360,22040,0
23423,22203,22199,22200,22956,22840,1
23423,22203,22199,22200,22956,23501,0
22594,23355,22485,21481,84031B,22282,1
22594,23355,22485,21481,84031B,23542,0
22617,23190,22550,21912,21704,22561,1
22617,23190,22550,21912,21704,90081C,0
22386,20713,22385,22385,20713,22835,1
22386,20713,22385,22385,20713,37468,0
22180,22111,22180,18098C,85123A,23053,1
22180,22111,22180,18098C,85123A,20902,0
21166,22423,21755,22694,21175,22470,1
21166,22423,21755,22694,21175,22352,0
23380,22556,22867,22328,22728,21982,1
23380,22556,22867,22328,22728,21375,0
22170,21155,23055,23066,84988,23066,1
22170,21155,23055,23066,84988,22922,0
23200,85123A,22723,22721,22665,85104,1
23200,85123A,22723,22721,22665,81950V,0
16045,51014A,21212,47566,21391,22138,1
16045,51014A,21212,47566,21391,21656,0
22842,22840,22722,22754,23176,23204,1
22842,22840,22722,22754,23176,40001,0
23531,23142,20723,20724,22355,21371,1
23531,23142,20723,20724,22355,22962,0
M,M,0,0,0,M,1
M,M,0,0,0,22048,0
22778,22178,22763,21136,84879,22178,1
22778,22178,22763,21136,84879,23576,0
21790,22436,21917,22561,22491,22149,1
21790,22436,21917,22561,22491,22679,0
23491,22689,23355,22835,21485,84970L,1
23491,22689,23355,22835,21485,21114,0
22646,22633,22113,22865,22867,22558,1
22646,22633,22113,22865,22867,21851,0
23173,21922,21715,84978,22423,21922,1
23173,21922,21715,84978,22423,21819,0
23298,23163,47566,85123A,23066,15056N,1
23298,23163,47566,85123A,23066,84849A,0
22716,22965,21508,21509,23084,23155,1
22716,22965,21508,21509,23084,22606,0
22178,48194,48116,22366,22162,85048,1
22178,48194,48116,22366,22162,82583,0
22113,21644,M,79323B,85014A,BANK CHARGES,1
22113,21644,M,79323B,85014A,22349,0
22784,22784,23307,82483,23404,84879,1
22784,22784,23307,82483,23404,23468,0
21210,23236,23295,21211,23307,23212,1
21210,23236,23295,21211,23307,22407,0
84859A,22485,20984,20996,21391,22952,1
84859A,22485,20984,20996,21391,20652,0
23188,21912,22840,23527,23525,84927F,1
23188,21912,22840,23527,23525,84231,0
23112,23286,22727,84945,23118,82580,1
23112,23286,22727,84945,23118,21379,0
22568,20712,22570,85099B,20969,23344,1
22568,20712,22570,85099B,20969,84596L,0
23487,84879,21340,23485,22423,23487,1
23487,84879,21340,23485,22423,21422,0
16219,16048,21636,84535B,20726,22208,1
16219,16048,21636,84535B,20726,23525,0
22418,22045,22029,22664,22662,22720,1
22418,22045,22029,22664,22662,20712,0
22720,22907,21078,21896,22568,23356,1
22720,22907,21078,21896,22568,20802,0
22647,22645,21165,85071C,22646,22187,1
22647,22645,21165,85071C,22646,21294,0
16161U,22659,21586,84968F,22616,22029,1
16161U,22659,21586,84968F,22616,23040,0
22996,23000,23343,23344,23239,23239,1
22996,23000,23343,23344,23239,79066K,0
23531,21429,22098,23200,22752,22690,1
23531,21429,22098,23200,22752,21870,0
23022,21319,21318,85141,84947,22427,1
23022,21319,21318,85141,84947,22374,0
22844,22845,22193,23284,22492,21915,1
22844,22845,22193,23284,22492,22363,0
22208,22045,21498,21708,21495,48185,1
22208,22045,21498,21708,21495,23240,0
23283,22970,22634,22091,22094,22902,1
23283,22970,22634,22091,22094,22420,0
21881,21592,22480,22364,85152,35953,1
21881,21592,22480,22364,85152,21370,0
22834,21034,22834,85048,22649,22834,1
22834,21034,22834,85048,22649,35957,0
22128,22416,23298,22417,22964,21136,1
22128,22416,23298,22417,22964,23396,0
22428,82600,90082D,90082B,20978,22560,1
22428,82600,90082D,90082B,20978,22757,0
22866,22158,22809,20711,22818,84536B,1
22866,22158,22809,20711,22818,79323W,0
22727,22907,22276,20801,85141,85014A,1
22727,22907,22276,20801,85141,21499,0
23093,22028,82551,23280,48138,84949,1
23093,22028,82551,23280,48138,21107,0
84993A,84378,17107D,22300,84993B,84536B,1
84993A,84378,17107D,22300,84993B,20777,0
22551,20728,22098,22750,21065,21158,1
22551,20728,22098,22750,21065,47593A,0
22277,22333,20867,21688,21694,22798,1
22277,22333,20867,21688,21694,21802,0
84970L,72351B,22219,84970L,22457,84970L,1
84970L,72351B,22219,84970L,22457,35471D,0
35400,0,0,0,0,M,1
35400,0,0,0,0,23463,0
85199S,23378,23130,23129,22739,85199S,1
85199S,23378,23130,23129,22739,22321,0
20728,22631,21243,21244,22326,23203,1
20728,22631,21243,21244,22326,22525,0
23458,71477,82482,84946,71477,22441,1
23458,71477,82482,84946,71477,22284,0
22776,22807,21422,22464,22151,22427,1
22776,22807,21422,22464,22151,85131A,0
85123A,22423,21385,84879,22469,84879,1
85123A,22423,21385,84879,22469,22050,0
23215,84580,21619,21618,21616,84879,1
23215,84580,21619,21618,21616,85132C,0
23322,22660,85123A,23310,23368,22900,1
23322,22660,85123A,23310,23368,37475,0
85099B,21931,22385,22379,22379,22379,1
85099B,21931,22385,22379,22379,84997D,0
22821,82600,71459,22178,22697,23076,1
22821,82600,71459,22178,22697,84997B,0
21975,21977,21210,23203,23202,23350,1
21975,21977,21210,23203,23202,23569,0
22521,72800E,22926,22523,22927,22516,1
22521,72800E,22926,22523,22927,84879,0
23445,22562,23096,22632,22633,85099B,1
23445,22562,23096,22632,22633,22791,0
82580,22844,22702,21165,22477,22916,1
82580,22844,22702,21165,22477,23162,0
22938,20978,21988,21094,21080,20802,1
22938,20978,21988,21094,21080,23434,0
21481,22335,22099,22093,22098,23543,1
21481,22335,22099,22093,22098,21313,0
84558A,22382,22295,23068,23060,22716,1
84558A,22382,22295,23068,23060,21248,0
23461,85152,22457,22727,23497,23486,1
23461,85152,22457,22727,23497,85106,0
21123,21122,85099C,82613C,85123A,23301,1
21123,21122,85099C,82613C,85123A,21354,0
23025,23031,22467,23399,23394,21672,1
23025,23031,22467,23399,23394,85039B,0
23288,23286,47566,22556,20717,23175,1
23288,23286,47566,22556,20717,21908,0
21813,21812,21328,20726,22529,22638,1
21813,21812,21328,20726,22529,22310,0
22570,22553,22469,22569,21713,23329,1
22570,22553,22469,22569,21713,22868,0
85107,21820,23215,84946,35970,22197,1
85107,21820,23215,84946,35970,22434,0
23232,22996,20679,15056N,15056BL,20679,1
23232,22996,20679,15056N,15056BL,84750A,0
21212,22961,20685,20979,22358,22469,1
21212,22961,20685,20979,22358,22745,0
22605,21326,22492,22969,15058A,21326,1
22605,21326,22492,22969,15058A,90164B,0
85152,21181,85150,21181,21181,85099F,1
85152,21181,85150,21181,21181,22214,0
22776,48138,85114B,84801A,84801B,21213,1
22776,48138,85114B,84801A,84801B,23002,0
21833,22317,84663A,47504H,15036,21931,1
21833,22317,84663A,47504H,15036,23068,0
22738,84279P,84879,20974,22796,23207,1
22738,84279P,84879,20974,22796,90200D,0
22780,85048,85048,22780,22534,22570,1
22780,85048,85048,22780,22534,84576,0
21326,22430,22427,22429,22051,22848,1
21326,22430,22427,22429,22051,23211,0
22694,22230,23570,23571,22231,23188,1
22694,22230,23570,23571,22231,23502,0
22738,22736,22295,22575,22945,23243,1
22738,22736,22295,22575,22945,21265,0
22674,48129,21533,22854,22692,22993,1
22674,48129,21533,22854,22692,23551,0
22027,22713,22084,22767,22768,22025,1
22027,22713,22084,22767,22768,21179,0
20750,20972,20767,22579,23301,22119,1
20750,20972,20767,22579,23301,22705,0
85099B,23344,22086,23378,23434,23313,1
85099B,23344,22086,23378,23434,84949,0
22360,0,0,0,0,22360,1
22360,0,0,0,0,85107,0
22086,22909,22735,22738,22170,22304,1
22086,22909,22735,22738,22170,15056P,0
22698,21314,23103,22178,22457,22789,1
22698,21314,23103,22178,22457,23207,0
21112,70006,21879,22074,21884,22086,1
21112,70006,21879,22074,21884,21175,0
21891,85049D,21889,47504K,22991,23334,1
21891,85049D,21889,47504K,22991,21967,0
47566,47566B,23298,22089,23110,22386,1
47566,47566B,23298,22089,23110,23243,0
22966,21232,84380,22964,23308,22307,1
22966,21232,84380,22964,23308,35818P,0
22433,21915,85099B,23199,22561,85099B,1
22433,21915,85099B,23199,22561,23471,0
72741,21485,21479,21159,21158,72351A,1
72741,21485,21479,21159,21158,22024,0
85032D,23051,21654,23092,84806B,90030C,1
85032D,23051,21654,23092,84806B,21162,0
23084,22865,22632,22698,21481,22720,1
23084,22865,22632,22698,21481,37501,0
22961,22966,21174,23426,82600,23297,1
22961,22966,21174,23426,82600,20694,0
22930,22092,37449,84509G,37501,22693,1
22930,22092,37449,84509G,37501,22717,0
23293,23295,23296,23294,84817,21402,1
23293,23295,23296,23294,84817,23176,0
23198,22565,22587,21498,21499,22726,1
23198,22565,22587,21498,21499,21681,0
23499,22457,22831,22079,22082,22759,1
23499,22457,22831,22079,22082,22231,0
22149,90200D,90200E,72131,82616B,22507,1
22149,90200D,90200E,72131,82616B,22988,0
23126,20970,47566,22621,23127,22147,1
23126,20970,47566,22621,23127,84660C,0
21907,22993,21715,22273,21718,23013,1
21907,22993,21715,22273,21718,84755,0
23144,23103,21985,22595,48194,22624,1
23144,23103,21985,22595,48194,22101,0
23348,23250,22625,46000S,35961,23348,1
23348,23250,22625,46000S,35961,21809,0
85150,20914,21495,84849D,21080,22348,1
85150,20914,21495,84849D,21080,20755,0
85177,23128,23127,23126,85176,23296,1
85177,23128,23127,23126,85176,21365,0
23144,22966,84755,35970,22945,22909,1
23144,22966,84755,35970,22945,22605,0
23108,22890,23377,22592,23421,22068,1
23108,22890,23377,22592,23421,16156S,0
21984,21313,23199,23203,23206,84879,1
21984,21313,23199,23203,23206,71053,0
22385,23389,23388,23328,23206,22573,1
22385,23389,23388,23328,23206,22972,0
22668,21165,21172,23110,22816,22699,1
22668,21165,21172,23110,22816,22967,0
22599,23202,22082,23497,20713,23380,1
22599,23202,22082,23497,20713,85107,0
22609,22608,21400,22610,22418,84078A,1
22609,22608,21400,22610,22418,90197B,0
22423,23077,20728,20727,22384,23078,1
22423,23077,20728,20727,22384,22729,0
23144,85066,23226,84970S,85123A,75049L,1
23144,85066,23226,84970S,85123A,22094,0
21931,23200,23199,85099B,21929,84945,1
21931,23200,23199,85099B,21929,90026D,0
22156,47566,22652,72351B,21415,23504,1
22156,47566,22652,72351B,21415,21633,0
21669,22772,23035,22839,22838,21668,1
21669,22772,23035,22839,22838,22231,0
22464,84375,22219,22494,22970,22720,1
22464,84375,22219,22494,22970,22926,0
22173,84992,22055,84991,23210,23203,1
22173,84992,22055,84991,23210,21042,0
21115,23203,20724,23110,23263,20723,1
21115,23203,20724,23110,23263,85118,0
22729,21914,21915,21746,23177,22727,1
22729,21914,21915,21746,23177,81950B,0
22619,23570,22620,21889,22174,M,1
22619,23570,22620,21889,22174,23553,0
84978,44234,47504K,22498,75049L,23107,1
84978,44234,47504K,22498,75049L,22049,0
21174,23173,21137,71459,21931,22041,1
21174,23173,21137,71459,21931,35810A,0
22960,22692,22456,22978,22806,22456,1
22960,22692,22456,22978,22806,21623,0
21181,22427,22425,22189,84792,POST,1
21181,22427,22425,22189,84792,23229,0
47566,23108,23081,23080,22992,20727,1
47566,23108,23081,23080,22992,85183B,0
23144,71459,23145,23204,23205,23205,1
23144,71459,23145,23204,23205,22565,0
47566B,21868,84836,84970S,85123A,23298,1
47566B,21868,84836,84970S,85123A,35920,0
21258,22509,21258,21258,22509,23517,1
21258,22509,21258,21258,22509,35471D,0
22832,22500,22171,84951A,84879,POST,1
22832,22500,22171,84951A,84879,21694,0
22561,23043,22941,22086,22942,23110,1
22561,23043,22941,22086,22942,90195A,0
20727,23203,23209,20685,22701,22131,1
20727,23203,23209,20685,22701,84946,0
20992,22071,51014A,22113,22111,21114,1
20992,22071,51014A,22113,22111,21588,0
22364,22258,21385,22859,35909A,23088,1
22364,22258,21385,22859,35909A,90010E,0
23092,21499,23093,22766,22595,23333,1
23092,21499,23093,22766,22595,21445,0
21754,21755,21523,21363,21411,21155,1
21754,21755,21523,21363,21411,23191,0
22771,22772,22771,22173,23187,23337,1
22771,22772,22771,22173,23187,23543,0
21034,23328,21485,22111,21484,22865,1
21034,23328,21485,22111,21484,20699,0
46000S,22411,22847,22326,22730,C2,1
46000S,22411,22847,22326,22730,84251B,0
22385,21928,23202,21931,85099F,22951,1
22385,21928,23202,21931,85099F,21789,0
21704,22979,22617,23122,23120,23510,1
21704,22979,22617,23122,23120,22983,0
21122,21974,22734,22812,22952,37446,1
21122,21974,22734,22812,22952,85109,0
22191,23171,22440,71459,85123A,23238,1
22191,23171,22440,71459,85123A,23377,0
22603,22601,22654,22086,22077,20685,1
22603,22601,22654,22086,22077,84921,0
22418,90201B,22371,22207,22629,POST,1
22418,90201B,22371,22207,22629,90116,0
22947,23489,84879,23089,21191,22470,1
22947,23489,84879,23089,21191,21393,0
22637,22637,22637,21705,21704,22637,1
22637,22637,22637,21705,21704,22557,0
22655,23122,23123,23108,21137,22962,1
22655,23122,23123,23108,21137,20685,0
22953,22150,23078,22619,21888,23239,1
22953,22150,23078,22619,21888,21192,0
22338,22594,22507,23298,23144,23275,1
22338,22594,22507,23298,23144,22584,0
84978,22435,22096,22089,22563,21792,1
84978,22435,22096,22089,22563,22106,0
21288,22084,22499,22360,84879,21868,1
21288,22084,22499,22360,84879,21912,0
22979,20727,15044C,15044B,15044D,15044D,1
22979,20727,15044C,15044B,15044D,23408,0
16054,22702,21244,47593B,21156,90064B,1
16054,22702,21244,47593B,21156,85030,0
22805,23077,23061,23066,23551,22775,1
22805,23077,23061,23066,23551,10124A,0
21915,21891,21915,84077,21891,21891,1
21915,21891,21915,84077,21891,85205B,0
23344,20983,84347,23101,23109,20725,1
23344,20983,84347,23101,23109,23128,0
85099F,48194,22208,21739,71459,23079,1
85099F,48194,22208,21739,71459,23057,0
23424,21588,22965,23570,21889,23438,1
23424,21588,22965,23570,21889,20735,0
85048,22910,22111,21479,23356,22953,1
85048,22910,22111,21479,23356,21417,0
21531,20985,22925,21086,22620,22632,1
21531,20985,22925,21086,22620,23326,0
82486,82483,21314,23329,22469,22158,1
82486,82483,21314,23329,22469,22428,0
79321,79321,20751,84380,22895,23574,1
79321,79321,20751,84380,22895,22849,0
22456,0,0,0,0,23344,1
22456,0,0,0,0,22626,0
82551,82582,21317,82582,21174,82582,1
82551,82582,21317,82582,21174,21507,0
21936,47566,22061,48187,82484,21755,1
21936,47566,22061,48187,82484,22778,0
20726,23209,22800,22112,22749,22568,1
20726,23209,22800,22112,22749,23012,0
20972,22086,21985,22940,22089,84836,1
20972,22086,21985,22940,22089,21787,0
23165,22884,23166,22080,23165,22727,1
23165,22884,23166,22080,23165,15044B,0
22355,22356,22111,21485,23355,23355,1
22355,22356,22111,21485,23355,20970,0
84970S,20726,23196,84519A,84519B,84978,1
84970S,20726,23196,84519A,84519B,22265,0
22075,22946,22577,22603,23321,21455,1
22075,22946,22577,22603,23321,22134,0
21592,21588,22456,22457,22429,21913,1
21592,21588,22456,22457,22429,20961,0
23344,22645,47591D,23200,22386,21733,1
23344,22645,47591D,23200,22386,23266,0
48187,21578,22690,48188,22142,21429,1
48187,21578,22690,48188,22142,90214I,0
22737,22558,23202,22572,22571,22520,1
22737,22558,23202,22572,22571,23508,0
21822,21730,21098,21452,22068,23096,1
21822,21730,21098,21452,22068,21385,0
22621,21126,21125,85227,22595,22128,1
22621,21126,21125,85227,22595,85017A,0
23209,22993,84879,22551,22469,22621,1
23209,22993,84879,22551,22469,22438,0
71053,22852,22258,47590A,47590B,22423,1
71053,22852,22258,47590A,47590B,22717,0
22918,47420,22622,84993B,22265,23167,1
22918,47420,22622,84993B,22265,PADS,0
23582,84596B,22558,23254,84946,84997A,1
23582,84596B,22558,23254,84946,21199,0
22178,22423,23163,22427,22775,84949,1
22178,22423,23163,22427,22775,79190A,0
22900,85099B,23343,23344,23203,22386,1
22900,85099B,23343,23344,23203,85208,0
23004,23006,23000,22994,22997,82578,1
23004,23006,23000,22994,22997,21348,0
22274,21060,84997D,84997C,85099F,37413,1
22274,21060,84997D,84997C,85099F,21789,0
22766,22197,84816,22768,22488,47566,1
22766,22197,84816,22768,22488,23410,0
82578,22380,85071A,85071B,85071D,22350,1
82578,22380,85071A,85071B,85071D,22033,0
20725,23209,22345,20726,22554,20725,1
20725,23209,22345,20726,22554,21786,0
22865,22084,22860,21623,21380,47566,1
22865,22084,22860,21623,21380,22753,0
22908,84997A,21078,22507,84997C,23308,1
22908,84997A,21078,22507,84997C,72801G,0
22564,20749,22110,23439,22865,22556,1
22564,20749,22110,23439,22865,22340,0
20750,21217,23491,23067,0,20750,1
20750,21217,23491,23067,0,21476,0
47566,84879,84947,23024,84879,84947,1
47566,84879,84947,23024,84879,35961,0
M,21207,21094,22333,21380,20975,1
M,21207,21094,22333,21380,23264,0
85099B,23202,22551,22556,22375,21158,1
85099B,23202,22551,22556,22375,85184C,0
20677,22771,21239,21245,22851,22771,1
20677,22771,21239,21245,22851,21331,0
72349B,17012C,23340,85040A,72351A,21110,1
72349B,17012C,23340,85040A,72351A,84596J,0
22300,22305,22988,21693,23397,21820,1
22300,22305,22988,21693,23397,21988,0
22411,82567,21561,22328,84673A,22197,1
22411,82567,21561,22328,84673A,85161,0
23843,23843,0,0,0,22980,1
23843,23843,0,0,0,22316,0
84755,22766,23068,23228,23103,22766,1
84755,22766,23068,23228,23103,23342,0
90012A,M,0,0,0,M,1
90012A,M,0,0,0,85167B,0
22805,23194,22150,23176,23177,23029,1
22805,23194,22150,23176,23177,75013B,0
22953,21059,85078,85071B,85032D,23301,1
22953,21059,85078,85071B,85032D,22663,0
22138,21791,21794,22617,22196,22617,1
22138,21791,21794,22617,22196,84510E,0
22427,84993A,22178,23300,22751,22384,1
22427,84993A,22178,23300,22751,22721,0
20685,21533,84638,21534,22746,22470,1
20685,21533,84638,21534,22746,21558,0
22791,22792,22791,22457,22855,84978,1
22791,22792,22791,22457,22855,90051,0
84755,23301,22430,71101E,71101E,22826,1
84755,23301,22430,71101E,71101E,21096,0
20971,22087,23298,22771,22464,20725,1
20971,22087,23298,22771,22464,21746,0
21481,22652,84755,71053,22178,23169,1
21481,22652,84755,71053,22178,22097,0
23192,22493,22493,22138,22617,85227,1
23192,22493,22493,22138,22617,21340,0
22551,20684,22908,21624,22988,22777,1
22551,20684,22908,21624,22988,22267,0
22526,22386,22519,21917,22523,22384,1
22526,22386,22519,21917,22523,21089,0
21913,23087,22469,21390,22295,23065,1
21913,23087,22469,21390,22295,84550,0
22990,23198,21523,22938,23163,22989,1
22990,23198,21523,22938,23163,21588,0
22272,22940,22855,85066,22726,35400,1
22272,22940,22855,85066,22726,23398,0
22791,23431,22086,22086,23493,22086,1
22791,23431,22086,22086,23493,23013,0
23252,23245,21787,21658,21034,22470,1
23252,23245,21787,21658,21034,22744,0
85114B,22621,22321,22148,85206A,22150,1
85114B,22621,22321,22148,85206A,20837,0
22501,22669,21086,22501,85099F,22652,1
22501,22669,21086,22501,85099F,84951A,0
23032,20727,22386,21930,22026,22366,1
23032,20727,22386,21930,22026,22154,0
82494L,23412,21181,23152,82482,22791,1
82494L,23412,21181,23152,82482,23035,0
79321,79321,0,0,0,79321,1
79321,79321,0,0,0,23075,0
23344,23189,23343,22910,22086,22767,1
23344,23189,23343,22910,22086,22994,0
21523,82482,23284,21955,48184,48184,1
21523,82482,23284,21955,48184,21459,0
22578,22574,22593,22595,22588,22261,1
22578,22574,22593,22595,22588,20759,0
21754,20726,85049D,23270,22977,23130,1
21754,20726,85049D,23270,22977,21587,0
22328,21658,75049L,47594A,84828,84991,1
22328,21658,75049L,47594A,84828,79302M,0
10080,23297,23295,23293,21975,23189,1
10080,23297,23295,23293,21975,22422,0
84879,22784,21441,85123A,22423,22487,1
84879,22784,21441,85123A,22423,90082B,0
22180,23132,23056,21313,22180,21313,1
22180,23132,23056,21313,22180,72024U,0
22457,82482,23235,47566,21781,85123A,1
22457,82482,23235,47566,21781,20757,0
22791,84946,22801,22178,82483,22423,1
22791,84946,22801,22178,82483,84946,0
23169,22963,22840,23374,22910,22909,1
23169,22963,22840,23374,22910,84881,0
21326,15056N,84946,84949,21326,22427,1
21326,15056N,84946,84949,21326,20796,0
23302,84970S,84755,23308,21212,23206,1
23302,84970S,84755,23308,21212,47341B,0
23192,21447,23306,84987,23240,21915,1
23192,21447,23306,84987,23240,23090,0
23243,20724,22720,22855,48188,22423,1
23243,20724,22720,22855,48188,22050,0
22831,23232,22840,22842,22841,22720,1
22831,23232,22840,22842,22841,75011,0
22907,21080,16161P,21498,22077,20898,1
22907,21080,16161P,21498,22077,23427,0
21756,21755,84755,85123A,22189,23354,1
21756,21755,84755,85123A,22189,21122,0
22577,23209,23296,22851,85049A,23120,1
22577,23209,23296,22851,85049A,84946,0
22866,23393,23456,23454,23103,22113,1
22866,23393,23456,23454,23103,21355,0
22021,85206A,21459,22111,22835,72741,1
22021,85206A,21459,22111,22835,85025C,0
22595,23039,23100,23274,84347,71477,1
22595,23039,23100,23274,84347,85230F,0
22712,23209,22550,21914,15036,23245,1
22712,23209,22550,21914,15036,23226,0
22041,22625,21523,21137,84945,23032,1
22041,22625,21523,21137,84945,90014A,0
16048,16045,20996,21642,22209,82600,1
16048,16045,20996,21642,22209,22983,0
21927,21925,71477,21733,22763,22087,1
21927,21925,71477,21733,22763,22030,0
22966,22149,84077,22745,22549,84077,1
22966,22149,84077,22745,22549,22427,0
23118,23100,22487,21340,21714,22487,1
23118,23100,22487,21340,21714,90040B,0
22081,21790,22524,22520,22523,21242,1
22081,21790,22524,22520,22523,21735,0
23162,23167,20801,22840,20971,23167,1
23162,23167,20801,22840,20971,22478,0
23239,23235,23244,22727,22457,20685,1
23239,23235,23244,22727,22457,21034,0
47566,22083,23236,23245,22720,23079,1
47566,22083,23236,23245,22720,84929,0
22113,22726,22730,81950B,23340,23294,1
22113,22726,22730,81950B,23340,23512,0
84508A,22726,22727,21790,21704,22998,1
84508A,22726,22727,21790,21704,21446,0
22045,22084,20974,16237,16236,22659,1
22045,22084,20974,16237,16236,22537,0
23144,21731,23040,15056N,15056BL,22460,1
23144,21731,23040,15056N,15056BL,72349B,0
23356,22165,20679,85014A,51014C,22138,1
23356,22165,20679,85014A,51014C,21317,0
23146,21179,47503A,22895,21035,85123A,1
23146,21179,47503A,22895,21035,22224,0
22191,84078A,22194,23207,22841,22191,1
22191,84078A,22194,23207,22841,82613D,0
84978,71459,22616,85049E,23313,22037,1
84978,71459,22616,85049E,23313,85186C,0
22900,22970,22710,22616,22659,23005,1
22900,22970,22710,22616,22659,22224,0
21716,21718,21715,21913,21504,21833,1
21716,21718,21715,21913,21504,22873,0
22557,21682,22327,21683,84078A,23445,1
22557,21682,22327,21683,84078A,35610A,0
23429,22726,22852,22853,23430,22853,1
23429,22726,22852,22853,23430,21340,0
21621,0,0,0,0,POST,1
21621,0,0,0,0,84631,0
47566,23175,23174,23173,22698,47566,1
47566,23175,23174,23173,22698,23474,0
23547,23550,21314,22149,22699,20725,1
23547,23550,21314,22149,22699,21095,0
21868,20914,15036,20914,22193,22396,1
21868,20914,15036,20914,22193,84692,0
23412,23374,23438,46000M,23504,23520,1
23412,23374,23438,46000M,23504,90184B,0
21136,15056N,85099F,22411,21929,21872,1
21136,15056N,85099F,22411,21929,23029,0
71477,22846,22847,48138,85174,23019,1
71477,22846,22847,48138,85174,47344B,0
21094,22629,22652,22996,22995,22752,1
21094,22629,22652,22996,22995,23351,0
22383,22382,20726,20728,23207,23208,1
22383,22382,20726,20728,23207,35001W,0
22061,22655,22303,21385,21613,BANK CHARGES,1
22061,22655,22303,21385,21613,22610,0
22171,22171,0,0,0,22171,1
22171,22171,0,0,0,21479,0
22897,22798,22784,22776,22704,21058,1
22897,22798,22784,22776,22704,90165B,0
22371,20828,84792,20769,22729,23079,1
22371,20828,84792,20769,22729,90161B,0
23209,20728,22662,23208,21495,21495,1
23209,20728,22662,23208,21495,84789,0
21463,84452,21531,21216,21531,21985,1
21463,84452,21531,21216,21531,22278,0
23209,23208,22191,22192,22726,22382,1
23209,23208,22191,22192,22726,84985A,0
21198,21199,84347,22904,23356,47590B,1
21198,21199,84347,22904,23356,22224,0
22551,22619,20973,23311,20974,22488,1
22551,22619,20973,23311,20974,90064A,0
23159,23307,21977,20971,20972,21231,1
23159,23307,21977,20971,20972,84031A,0
23154,23159,23377,85150,23397,22776,1
23154,23159,23377,85150,23397,90001B,0
20719,22355,20724,21975,23321,21972,1
20719,22355,20724,21975,23321,22496,0
22574,22576,22712,22621,22899,21824,1
22574,22576,22712,22621,22899,71215,0
84949,84949,22963,23217,23328,22487,1
84949,84949,22963,23217,23328,84826,0
22467,85123A,22882,22883,22885,23189,1
22467,85123A,22882,22883,22885,23359,0
23333,23356,22371,22375,22372,23198,1
23333,23356,22371,22375,22372,47343A,0
22720,22990,22666,22722,22979,22965,1
22720,22990,22666,22722,22979,84745A,0
23547,21078,20727,21932,22613,22384,1
23547,21078,20727,21932,22613,23007,0
22632,22865,22633,20970,90002D,21107,1
22632,22865,22633,20970,90002D,22644,0
35001G,22978,16169M,48111,21524,72801D,1
35001G,22978,16169M,48111,21524,85099B,0
23029,21447,47578A,47566,22251,22090,1
23029,21447,47578A,47566,22251,90046,0
21260,72780,21874,21731,21519,21843,1
21260,72780,21874,21731,21519,82011A,0
48111,21781,82484,22296,22183,21781,1
48111,21781,82484,22296,22183,21811,0
22795,23298,22470,23134,21936,22139,1
22795,23298,22470,23134,21936,22921,0
22720,22302,22978,23230,16156S,23280,1
22720,22302,22978,23230,16156S,23368,0
22960,84030E,22899,22554,23581,23209,1
22960,84030E,22899,22554,23581,23555,0
84879,72351B,23298,72802B,85040A,23298,1
84879,72351B,23298,72802B,85040A,90063A,0
22070,21340,85199S,21442,21441,22829,1
22070,21340,85199S,21442,21441,78033,0
23227,20992,23200,21933,22384,21755,1
23227,20992,23200,21933,22384,82483,0
72741,22983,21291,22933,22584,21291,1
72741,22983,21291,22933,22584,79336,0
23208,23206,22417,23200,22951,22951,1
23208,23206,22417,23200,22951,21031,0
84352,0,0,0,0,22433,1
84352,0,0,0,0,22736,0
22661,23473,20727,22662,21670,23311,1
22661,23473,20727,22662,21670,23422,0
22692,23028,23032,23035,22771,21591,1
22692,23028,23032,23035,22771,84843,0
23176,21084,21090,21993,21635,23356,1
23176,21084,21090,21993,21635,20781,0
22577,22595,23431,22554,22139,16161G,1
22577,22595,23431,22554,22139,22032,0
