CustomerID,Description,InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,Country
14780.0,FRENCH ENAMEL CANDLEHOLDER,C571059,85053,-1,10/13/2011 14:27,2.1,United Kingdom
14784.0,GIRLS ALPHABET IRON ON PATCHES ,561873,84568,1440,7/31/2011 11:48,0.17,United Kingdom
14788.0,PAPER LANTERN 9 POINT HOLLY STAR L,568065,23043,2,9/23/2011 13:44,6.25,United Kingdom
14792.0,BLACK MINI TAPE MEASURE ,572317,20735,2,10/23/2011 16:13,0.85,United Kingdom
14793.0,TUB 24 PINK FLOWER PEGS,549126,85214,1,4/6/2011 14:23,1.65,United Kingdom
14798.0,SWEETIES  STICKERS,574709,21725,14,11/6/2011 14:14,0.85,United Kingdom
14800.0,ZINC HEART FLOWER T-LIGHT HOLDER,560603,23088,16,7/20/2011 8:59,1.25,United Kingdom
14803.0,SMALL ZINC/GLASS CANDLEHOLDER,579468,72811,2,11/29/2011 14:58,1.49,United Kingdom
14808.0,Bank Charges,541505,BANK CHARGES,1,1/18/2011 15:58,15.0,United Kingdom
14813.0,WOODLAND MINI BACKPACK,574544,23388,4,11/4/2011 14:49,4.15,United Kingdom
14817.0,HANGING WOOD AND FELT FLOWER,560105,85204,4,7/14/2011 19:23,0.12,United Kingdom
14819.0,CANDLEHOLDER PINK HANGING HEART,560102,22804,6,7/14/2011 18:28,2.95,United Kingdom
14820.0,"ELEPHANT, BIRTHDAY CARD, ",563428,21507,12,8/16/2011 11:44,0.42,United Kingdom
14823.0,JADE DROP EARRINGS W FILIGREE,560251,90192,1,7/17/2011 12:32,4.95,United Kingdom
14825.0,"GREETING CARD, TWO SISTERS.",540469,84251C,12,1/7/2011 14:04,0.19,Spain
14828.0,SILVER M.O.P ORBIT DROP EARRINGS,573102,90018A,4,10/27/2011 14:52,4.25,United Kingdom
14834.0,ANTIQUE HEART SHELF UNIT,576364,23486,1,11/14/2011 17:40,16.65,United Kingdom
14836.0,VINTAGE DONKEY TAIL GAME ,577755,23229,6,11/21/2011 14:49,3.75,United Kingdom
14837.0,SILVER/MOP ORBIT NECKLACE,549548,90014A,1,4/10/2011 11:35,9.95,United Kingdom
14842.0,MAKE YOUR OWN MONSOON CARD KIT,579286,22744,1,11/29/2011 10:57,2.95,United Kingdom
14849.0,LANDMARK FRAME CAMDEN TOWN ,576246,23553,1,11/14/2011 13:42,12.5,United Kingdom
14852.0,CLASSICAL ROSE SMALL VASE,543915,84678,24,2/14/2011 13:21,1.25,United Kingdom
14853.0,CARD GINGHAM ROSE ,577156,22984,12,11/18/2011 9:57,0.42,United Kingdom
14854.0,FELTCRAFT 6 FLOWER FRIENDS,575692,22149,3,11/10/2011 16:27,2.1,France
14856.0,SET OF 3 PANTRY WOODEN SPOONS,580399,23495,6,12/4/2011 11:45,1.25,United Kingdom
14860.0,WHITE SQUARE TABLE CLOCK,580916,84661A,1,12/6/2011 13:45,0.79,United Kingdom
14866.0,PINK CLEAR GLASS CANDLE PLATE,579155,72369A,4,11/28/2011 13:37,1.25,United Kingdom
14867.0,REGENCY TEA PLATE GREEN ,576246,23171,12,11/14/2011 13:42,1.65,United Kingdom
14868.0,ANIMAL STICKERS,573029,16011,1,10/27/2011 13:33,0.21,United Kingdom
14875.0,POPPY FIELDS CHOPPING BOARD,571918,23117,1,10/19/2011 16:05,4.95,United Kingdom
14878.0,WHITE METAL LANTERN,573915,71053,1,11/1/2011 15:55,3.75,United Kingdom
14882.0,FILIGREE HEART DAISY WHITE,573915,23226,2,11/1/2011 15:55,1.25,United Kingdom
14883.0,RETROSPOT GIANT TUBE MATCHES,578325,21588,1,11/23/2011 17:43,2.55,United Kingdom
14893.0,UNION JACK HOT WATER BOTTLE ,578281,22125,4,11/23/2011 13:53,5.95,United Kingdom
14895.0,SILVER OVAL SHAPE TRINKET BOX,574951,84711A,2,11/8/2011 9:44,9.95,United Kingdom
14896.0,S/2 BEACH HUT TREASURE CHESTS,551823,84689,2,5/4/2011 12:29,2.0,United Kingdom
14897.0,GROW YOUR OWN BASIL IN ENAMEL MUG,579286,22441,1,11/29/2011 10:57,2.1,United Kingdom
14898.0,MINT GREEN ROSE TOWEL,580285,84913B,4,12/2/2011 13:22,4.65,France
14901.0,CHARLIE LOLA BLUE HOT WATER BOTTLE ,579091,84031B,3,11/28/2011 10:49,4.65,United Kingdom
14905.0,BASKET OF TOADSTOOLS,575868,21439,12,11/11/2011 12:44,1.25,United Kingdom
14912.0,EASTER DECORATION NATURAL CHICK,574686,22265,4,11/6/2011 13:00,0.65,United Kingdom
14918.0,LARGE ZINC GLASS CANDLEHOLDER,555626,72812,6,6/6/2011 11:55,2.1,United Kingdom
14921.0,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,575368,90204,1,11/9/2011 15:07,3.35,United Kingdom
14930.0,VINTAGE RED TEATIME MUG,556473,21067,1,6/12/2011 12:00,1.25,United Kingdom
14937.0,GLITTER SNOW PEAR TREE DECORATION,537852,21011,16,12/8/2010 15:56,1.45,United Kingdom
14952.0,DRAWER KNOB VINTAGE GLASS BALL,571289,23025,2,10/16/2011 15:27,2.08,United Kingdom
14958.0,LARGE TORTILLA DESIGN RED BOWL,558198,84595E,1,6/27/2011 12:49,1.65,United Kingdom
14959.0,"TRAY, BREAKFAST IN BED",562219,22760,1,8/3/2011 14:14,12.75,United Kingdom
14961.0,PINK YELLOW PATCH CUSHION COVER,556051,84907,2,6/8/2011 13:09,7.65,United Kingdom
14963.0,PINK POT PLANT CANDLE,549995,20932,8,4/14/2011 8:32,3.75,United Kingdom
14970.0,VINTAGE CHRISTMAS GIFT BAG LARGE ,574544,23436,20,11/4/2011 14:49,1.25,United Kingdom
14971.0,GROW YOUR OWN BASIL IN ENAMEL MUG,579286,22441,1,11/29/2011 10:57,2.1,United Kingdom
14973.0,NECKLACE+BRACELET SET PINK DAISY,544887,90100,1,2/24/2011 11:54,2.55,United Kingdom
14987.0,RED DRAGONFLY HELICOPTER,580054,85135C,1,12/1/2011 13:08,7.95,United Kingdom
14995.0,WOOD BLACK BOARD ANT WHITE FINISH,576554,82484,2,11/15/2011 12:57,7.95,United Kingdom
14997.0,WALL ART I LOVE LONDON ,573083,23537,3,10/27/2011 14:22,4.95,United Kingdom
15009.0,LARGE STRIPES CHOCOLATE GIFT BAG,572300,21289,16,10/23/2011 14:40,1.25,United Kingdom
15012.0,JAM JAR WITH PINK LID,576246,22962,1,11/14/2011 13:42,0.85,United Kingdom
15014.0,SILVER STANDING GNOME   ,572887,21132,4,10/26/2011 13:47,4.25,Belgium
15018.0,IVORY PILLAR CANDLE SILVER FLOCK,580656,72799E,12,12/5/2011 13:40,0.79,United Kingdom
15023.0,URBAN BLACK RIBBONS ,575898,85049H,2,11/11/2011 15:08,1.25,United Kingdom
15024.0,TRADITIONAL KNITTING NANCY,574297,22621,12,11/3/2011 15:54,1.65,United Kingdom
15026.0,CHILDS GARDEN FORK PINK,572294,22523,5,10/23/2011 13:10,0.85,United Kingdom
15027.0,VINTAGE CREAM CAT FOOD CONTAINER,574544,22845,2,11/4/2011 14:49,6.35,United Kingdom
15030.0,FELTCRAFT HAIRBAND PINK AND BLUE,578088,22586,11,11/22/2011 16:47,0.85,United Kingdom
15031.0,GARDEN PATH SKETCHBOOK,578794,20766,3,11/25/2011 12:24,3.75,United Kingdom
15032.0,POPART WOODEN PENCILS ASST,571904,16045,100,10/19/2011 14:41,0.04,Germany
15038.0,FORKED CACTUS CANDLE,563922,20936,1,8/21/2011 14:10,2.95,United Kingdom
15044.0,BLACK CRYSTAL DROP EARRINGS,565784,90011B,6,9/6/2011 16:02,2.95,United Kingdom
15045.0,RETROSPOT CANDLE  LARGE,580891,21286,12,12/6/2011 12:28,0.59,United Kingdom
15050.0,DOORSTOP FOOTBALL DESIGN,577302,22513,1,11/18/2011 12:57,3.75,United Kingdom
15053.0,PLASMATRONIC LAMP,C574248,22486,-1,11/3/2011 13:00,12.75,United Kingdom
15057.0,PANTRY SCRUBBING BRUSH,570127,22980,6,10/7/2011 13:17,1.65,United Kingdom
15058.0,ROUND SNACK BOXES SET OF 4 FRUITS ,572317,22328,1,10/23/2011 16:13,2.95,United Kingdom
15062.0,SET/3 POT PLANT CANDLES,573149,20934,1,10/27/2011 19:56,5.45,United Kingdom
15065.0,RIBBONS PURSE ,577049,21051,2,11/17/2011 13:58,2.1,United Kingdom
15066.0,SKULLS  DESIGN  COTTON TOTE BAG,567915,21581,6,9/22/2011 17:15,2.25,France
15067.0,GOLD MINI TAPE MEASURE ,577051,20733,1,11/17/2011 14:02,0.85,United Kingdom
15068.0,FLORAL FOLK STATIONERY SET,575491,21993,2,11/9/2011 17:47,1.25,United Kingdom
15071.0,PACK 3 BOXES BIRD PANNETONE ,574302,22813,12,11/3/2011 16:28,1.95,United Kingdom
15079.0,DOG LICENCE WALL ART,571123,23526,4,10/14/2011 9:35,5.95,United Kingdom
15081.0,POTTING SHED TWINE,557027,21896,6,6/16/2011 13:24,2.1,Poland
15088.0,MOROCCAN BEATEN METAL MIRROR,553658,21332,1,5/18/2011 11:42,12.75,United Kingdom
15089.0,PINK LOVE HEART SHAPE CUP,570672,22133,12,10/11/2011 14:52,0.85,France
15091.0,VINTAGE RED ENAMEL TRIM MUG ,572074,23251,12,10/20/2011 13:54,1.25,United Kingdom
15095.0,PANTRY MAGNETIC  SHOPPING LIST,578921,23198,2,11/27/2011 11:57,1.45,United Kingdom
15103.0,CARD PSYCHEDELIC APPLES,571054,22815,12,10/13/2011 13:58,0.42,United Kingdom
15104.0,ALARM CLOCK BAKELIKE ORANGE,572074,22729,1,10/20/2011 13:54,3.75,United Kingdom
15105.0,EASTER TREE YELLOW BIRDS,549053,22281,2,4/6/2011 10:20,5.95,United Kingdom
15106.0,SET/4 BADGES BEETLES,574047,21222,10,11/2/2011 13:26,1.25,United Kingdom
15107.0,EDWARDIAN PARASOL NATURAL,571682,15056N,1,10/18/2011 14:00,5.95,United Kingdom
15108.0,SMALL RED BABUSHKA NOTEBOOK ,578921,22754,1,11/27/2011 11:57,0.85,United Kingdom
15109.0,JUMBO BAG CHARLIE AND LOLA TOYS,559548,21033,4,7/10/2011 15:17,2.08,United Kingdom
15110.0,MONEY BOX POCKET MONEY DESIGN,581137,22405,12,12/7/2011 13:16,0.39,United Kingdom
15111.0,STRAWBERRIES  DESIGN FLANNEL ,552843,21945,1,5/11/2011 14:37,0.85,United Kingdom
15113.0,SMALL FOLDING SCISSOR(POINTED EDGE),577086,16008,24,11/17/2011 15:50,0.12,United Kingdom
15114.0,VINTAGE DONKEY TAIL GAME ,577755,23229,6,11/21/2011 14:49,3.75,United Kingdom
15116.0,CAST IRON HOOK GARDEN FORK,545344,22458,8,3/2/2011 9:24,2.55,United Kingdom
15117.0,GARDEN PATH JOURNAL,576058,20772,53,11/13/2011 15:15,2.1,United Kingdom
15121.0,TREASURE TIN GYMKHANA DESIGN,578921,23241,2,11/27/2011 11:57,2.08,United Kingdom
15123.0,RECYCLED ACAPULCO MAT PINK,557472,23053,6,6/20/2011 13:27,8.25,Norway
15124.0,MIRRORED DOVE WALL DECORATION,577469,21293,3,11/20/2011 11:25,2.1,United Kingdom
15128.0,SMALL CAMPHOR WOOD FIELD  MUSHROOM,579091,21377,6,11/28/2011 10:49,1.65,United Kingdom
15129.0,MOODY BOY  DOOR HANGER ,576255,21159,6,11/14/2011 14:09,0.39,United Kingdom
15132.0,MIRRORED WALL ART SNOWFLAKES,576873,21373,2,11/16/2011 16:30,0.75,United Kingdom
15134.0,CLASSIC CHROME BICYCLE BELL ,581105,23497,620,12/7/2011 12:14,1.38,United Kingdom
15135.0,HANGING RIDGE GLASS T-LIGHT HOLDER,543747,21655,24,2/11/2011 13:53,1.69,United Kingdom
15136.0,KINGS CHOICE GIANT TUBE MATCHES,564060,21586,3,8/22/2011 14:37,2.55,United Kingdom
15139.0,MOODY BOY  DOOR HANGER ,576255,21159,6,11/14/2011 14:09,0.39,United Kingdom
15140.0,DONKEY TAIL GAME ,559153,23229,6,7/6/2011 15:10,3.75,United Kingdom
15146.0,36 PENCILS TUBE WOODLAND,570116,20977,3,10/7/2011 12:38,1.25,United Kingdom
15147.0,RED PUDDING SPOON,572969,21400,24,10/27/2011 10:46,0.12,United Kingdom
15150.0,MEDIUM CERAMIC TOP STORAGE JAR,574727,23166,2,11/6/2011 15:01,1.25,United Kingdom
15152.0,ROLL WRAP VINTAGE SPOT ,578781,23350,2,11/25/2011 11:54,1.25,United Kingdom
15159.0,CHARLIE & LOLA WASTEPAPER BIN FLORA,579091,85183B,12,11/28/2011 10:49,1.25,United Kingdom
15171.0,SANDALWOOD FAN,572392,15039,50,10/24/2011 11:54,0.85,United Kingdom
15172.0,BLUE/YELLOW CERAMIC CANDLE HOLDER,560393,37491B,4,7/18/2011 13:33,1.65,United Kingdom
15179.0,PINK VINTAGE PAISLEY PICNIC BAG,575738,21933,10,11/11/2011 9:02,1.65,United Kingdom
15181.0,PURPLE FRANGIPANI HAIRCLIP,539755,90104,1,12/21/2010 16:08,0.85,United Kingdom
15189.0,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",573359,71403,1,10/30/2011 12:48,2.95,United Kingdom
15192.0,FIRE POLISHED GLASS BRACELET RED,553007,90039A,6,5/12/2011 16:50,3.75,United Kingdom
15194.0,MINT DINER CLOCK,565405,23342,2,9/4/2011 10:51,8.5,United Kingdom
15197.0,FLOOR LAMP SHADE WOOD BASE,551531,84358,1,5/1/2011 13:45,9.95,United Kingdom
15198.0,FIRST CLASS HOLIDAY PURSE ,542586,20662,6,1/28/2011 15:45,2.95,Switzerland
15205.0,GLITTER STAR GARLAND WITH BELLS ,577690,21821,6,11/21/2011 11:34,3.75,United Kingdom
15206.0,STRAWBERRY LUNCH BOX WITH CUTLERY,578074,21559,3,11/22/2011 16:06,2.55,United Kingdom
15211.0,ASSORTED TUTTI FRUTTI PEN,579091,21642,24,11/28/2011 10:49,0.29,United Kingdom
15212.0,FOLDING UMBRELLA RED/WHITE POLKADOT,575491,21706,1,11/9/2011 17:47,4.95,United Kingdom
15214.0,CHERRY BLOSSOM LUGGAGE TAG,577646,20653,12,11/21/2011 10:39,1.25,United Kingdom
15221.0,CRAZY DAISY HEART DECORATION,575854,20707,12,11/11/2011 12:20,1.25,United Kingdom
15224.0,12 PENCILS SMALL TUBE SKULL,575692,20974,5,11/10/2011 16:27,0.65,France
15230.0,DO NOT TOUCH MY STUFF DOOR HANGER ,573038,21163,2,10/27/2011 13:48,0.39,United Kingdom
15235.0,BLUE DAISY MOBILE,570127,75011,12,10/7/2011 13:17,0.79,United Kingdom
15238.0,SET 40 HEART SHAPE PETIT FOUR CASES,578088,23297,1,11/22/2011 16:47,1.65,United Kingdom
15239.0,BLUE/YELLOW FLOWER DESIGN BIG MUG,554682,37489B,4,5/25/2011 16:08,0.39,United Kingdom
15241.0,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,579027,22805,36,11/28/2011 10:20,1.25,United Kingdom
15244.0,CREAM CLIMBING HYDRANGA ART FLOWER,542868,84805A,6,2/1/2011 12:25,3.75,United Kingdom
15245.0,CAROUSEL DESIGN WASHBAG,577230,47594A,2,11/18/2011 12:08,1.95,United Kingdom
15246.0,PINK POLKADOT GARDEN PARASOL,577026,15058B,1,11/17/2011 12:55,7.95,United Kingdom
15249.0,SKULLS DESIGN FLANNEL,575729,21942,12,11/10/2011 19:49,0.85,United Kingdom
15251.0,4 LILY  BOTANICAL DINNER CANDLES,573874,21617,12,11/1/2011 12:45,1.25,United Kingdom
15252.0,PAPERWEIGHT SAVE THE PLANET,570672,22389,6,10/11/2011 14:52,2.55,France
15257.0,FLYING PIG WATERING CAN,571040,84674,2,10/13/2011 12:59,2.95,United Kingdom
15258.0,FLAG OF ST GEORGE ,544109,84033,4,2/16/2011 10:56,1.65,United Kingdom
15265.0,PURPLE CHUNKY GLASS+BEAD NECKLACE,539456,90178B,1,12/17/2010 17:23,11.95,United Kingdom
15267.0,PINK JEWELLED PHOTO FRAME,575981,84712B,2,11/13/2011 13:41,7.95,United Kingdom
15270.0,DAIRY MAID STRIPE MUG,574706,21845,36,11/6/2011 14:06,0.79,United Kingdom
15272.0,SET/6 BEAD COASTERS GAUZE BAG GOLD,557492,47021G,48,6/20/2011 15:08,0.39,United Kingdom
15274.0,DOORKNOB CRACKED GLAZE GREEN,558886,23029,6,7/4/2011 15:13,1.65,United Kingdom
15275.0,HERB MARKER MINT,574053,22919,12,11/2/2011 14:04,0.65,United Kingdom
15279.0,LUSH GREENS RIBBONS,541842,85049B,2,1/23/2011 12:07,1.25,United Kingdom
15281.0,6 RIBBONS SHIMMERING PINKS ,577503,22074,2,11/20/2011 12:34,1.65,United Kingdom
15287.0,MURANO STYLE GLASS BRACELET BLACK,539498,90040B,3,12/20/2010 10:48,3.5,United Kingdom
15288.0,GROW YOUR OWN BASIL IN ENAMEL MUG,579286,22441,1,11/29/2011 10:57,2.1,United Kingdom
15289.0,WOODLAND BUNNIES LOLLY MAKERS,579286,23559,1,11/29/2011 10:57,2.08,United Kingdom
15290.0,PACK 3 FIRE ENGINE/CAR PATCHES,544203,84569B,12,2/17/2011 10:30,1.25,Belgium
15291.0,BEADED CRYSTAL HEART PINK ON STICK,580693,85131D,12,12/5/2011 15:59,1.25,United Kingdom
15296.0,S/3 PINK SQUARE PLANTERS ROSES,544456,84306,1,2/20/2011 13:21,10.95,United Kingdom
15298.0,"DECORATION , WOBBLY RABBIT , METAL ",547860,22286,8,3/27/2011 12:21,1.65,United Kingdom
15301.0,TALL ROCOCO CANDLE HOLDER,C569891,84609,-2,10/6/2011 15:46,8.5,United Kingdom
15306.0,VINTAGE SNAP CARDS,579091,21790,12,11/28/2011 10:49,0.85,United Kingdom
15312.0,LARGE CRYSTAL DIAMANTE HAIRSLIDE,562204,90205C,1,8/3/2011 12:54,1.65,United Kingdom
15321.0,SET OF 36 VINTAGE CHRISTMAS DOILIES,572913,22950,8,10/26/2011 16:21,1.45,United Kingdom
15329.0,BEACH HUT DESIGN BLACKBOARD,C559939,84688,-12,7/14/2011 10:19,4.25,United Kingdom
15330.0,RED RETROSPOT CHARLOTTE BAG,580111,20724,20,12/1/2011 15:55,0.85,United Kingdom
15332.0,BLUE FELT EASTER EGG BASKET,546250,22021,6,3/10/2011 14:14,1.65,United Kingdom
15339.0,KITCHEN FLOWER POTS WALL PLAQUE,551028,84637,3,4/26/2011 11:30,5.95,United Kingdom
15344.0,12 PENCILS SMALL TUBE SKULL,575692,20974,5,11/10/2011 16:27,0.65,France
15345.0,HEART BEADED TRELLIS DECORATION,576255,23060,5,11/14/2011 14:09,2.08,United Kingdom
15351.0,PARTY INVITES WOODLAND,570467,21058,12,10/10/2011 16:06,0.85,USA
15356.0,DRAWER KNOB VINTAGE GLASS BALL,571289,23025,2,10/16/2011 15:27,2.08,United Kingdom
15358.0,BUTTERFLY CROCHET FOOD COVER,557442,21468,1,6/20/2011 12:53,3.75,United Kingdom
15364.0,SINGLE HEART ZINC T-LIGHT HOLDER,572921,84970L,12,10/26/2011 16:57,1.25,United Kingdom
15365.0,SET OF 4 JAM JAR MAGNETS,574544,23154,12,11/4/2011 14:49,2.08,United Kingdom
15370.0,ZINC BOX SIGN HOME,573508,23414,1,10/31/2011 12:11,9.95,Italy
15376.0,SET OF 60 PANTRY DESIGN CAKE CASES ,578921,23307,1,11/27/2011 11:57,0.55,United Kingdom
15379.0,VINTAGE KITCHEN PRINT VEGETABLES,575491,21280,6,11/9/2011 17:47,2.55,United Kingdom
15382.0,GUMBALL MONOCHROME COAT RACK,551138,22719,36,4/26/2011 13:06,1.06,United Kingdom
15384.0,SMALL MEDINA STAMPED METAL BOWL ,581585,21684,12,12/9/2011 12:31,0.85,United Kingdom
15393.0,ASSORTED CREEPY CRAWLIES,570127,21830,24,10/7/2011 13:17,0.42,United Kingdom
15394.0,SMALL PARLOUR FRAME,575853,23455,6,11/11/2011 12:18,2.89,United Kingdom
15398.0,SET OF 36 MUSHROOM PAPER DOILIES,569943,21973,1,10/6/2011 18:08,1.45,United Kingdom
15399.0,STAR DECORATION PAINTED ZINC ,578092,22338,96,11/22/2011 17:19,0.19,United Kingdom
15400.0,ICE CREAM PEN LIP GLOSS ,578307,23078,24,11/23/2011 15:53,1.25,United Kingdom
15402.0,GREEN POLKADOT PLATE ,570672,21245,8,10/11/2011 14:52,1.69,France
15407.0,LOVE HEART TRINKET POT,577469,22066,16,11/20/2011 11:25,0.39,United Kingdom
15411.0,HELLO SAILOR BLUE SOAP HOLDER,562031,84849A,1,8/1/2011 17:37,1.69,United Kingdom
15416.0,BUTTERFLY HAIR BAND,566778,90174,3,9/15/2011 10:02,2.55,United Kingdom
15426.0,FAWN AND MUSHROOM GREETING CARD,542080,84247L,12,1/25/2011 12:16,0.42,Germany
15427.0,WHITE STITCHED CUSHION COVER,570197,84658,5,10/7/2011 15:45,6.95,United Kingdom
15429.0,DANISH ROSE ROUND SEWING BOX,570672,84819,3,10/11/2011 14:52,4.25,France
15433.0,PINK/WHITE CHRISTMAS TREE 30CM,565204,35597D,22,9/1/2011 16:45,0.38,United Kingdom
15436.0,FRENCH BATHROOM SIGN BLUE METAL,575491,22672,2,11/9/2011 17:47,1.65,United Kingdom
15440.0,DECORATION WOBBLY CHICKEN,577861,22287,24,11/22/2011 11:28,0.39,United Kingdom
15443.0,OVERNIGHT BAG VINTAGE ROSE PAISLEY,579091,22278,3,11/28/2011 10:49,4.95,United Kingdom
15456.0,SPACEBOY LUNCH BOX ,578921,22629,2,11/27/2011 11:57,1.95,United Kingdom
15462.0,POPCORN HOLDER,578781,22197,1,11/25/2011 11:54,0.85,United Kingdom
15465.0,ASSORTED CIRCULAR MOBILE,574317,44234,24,11/3/2011 18:49,0.21,United Kingdom
15467.0,TRAVEL CARD WALLET UNION JACK,572464,22997,1,10/24/2011 13:08,0.42,United Kingdom
15478.0,RED SPOT CERAMIC DRAWER KNOB,579027,21671,12,11/28/2011 10:20,1.45,United Kingdom
15482.0,HEN HOUSE W CHICK STANDING,545465,84228,12,3/3/2011 9:25,0.42,United Kingdom
15489.0,PURPLE FRANGIPANI HAIRCLIP,539755,90104,1,12/21/2010 16:08,0.85,United Kingdom
15491.0,ADVENT CALENDAR GINGHAM SACK,579286,22580,1,11/29/2011 10:57,5.95,United Kingdom
15494.0,LAZER CUT NECKLACE W PASTEL BEADS,562204,90154,1,8/3/2011 12:54,8.95,United Kingdom
15500.0,ZINC HEART LATTICE CHARGER LARGE,578781,20847,1,11/25/2011 11:54,3.75,United Kingdom
15502.0,STORAGE TIN HOME SWEET HOME,581220,23425,12,12/8/2011 9:39,0.79,United Kingdom
15508.0,SWEETHEART WIRE FRUIT BOWL,572300,22799,1,10/23/2011 14:40,8.5,United Kingdom
15511.0,SET OF 36 DOILIES PANTRY DESIGN,572294,23306,6,10/23/2011 13:10,1.45,United Kingdom
15512.0,MEASURING TAPE BABUSHKA PINK,572065,22452,2,10/20/2011 13:06,2.95,Spain
15513.0,SINGLE ANTIQUE ROSE HOOK IVORY,572921,23147,1,10/26/2011 16:57,1.45,United Kingdom
15516.0,BAKING MOULD HEART MILK CHOCOLATE,577302,22930,1,11/18/2011 12:57,2.55,United Kingdom
15518.0,RECYCLING BAG RETROSPOT ,566600,22379,10,9/13/2011 15:41,2.1,United Kingdom
15521.0,ROCOCO WALL MIRROR WHITE,C576565,23462,-2,11/15/2011 13:39,19.95,United Kingdom
15522.0,HEN HOUSE WITH CHICK STANDING,548898,84228,1,4/4/2011 16:28,0.42,United Kingdom
15525.0,GLASS BEAD HOOP EARRINGS AMETHYST,539498,90027D,4,12/20/2010 10:48,2.95,United Kingdom
15526.0,WALL ART STOP FOR TEA ,575491,23534,3,11/9/2011 17:47,5.95,United Kingdom
15529.0,SET OF 6 STRAWBERRY CHOPSTICKS,575868,21949,12,11/11/2011 12:44,1.25,United Kingdom
15531.0,DOLLCRAFT GIRL AMELIE,547561,23126,4,3/24/2011 8:44,4.95,United Kingdom
15532.0,BLUE SQUARE COMPACT MIRROR,562576,84875D,5,8/7/2011 13:08,1.25,United Kingdom
15545.0,TWO DOOR CURIO CABINET,565386,21735,6,9/2/2011 15:48,10.95,United Kingdom
15547.0,SUMMER DAISIES BAG CHARM,578088,90114,42,11/22/2011 16:47,2.55,United Kingdom
15550.0,RED PAPER PARASOL,559557,15044D,6,7/11/2011 10:33,2.95,Canada
15563.0,CHERRY BLOSSOM  DECORATIVE FLASK,571289,84279P,5,10/16/2011 15:27,3.75,United Kingdom
15565.0,SET OF SALT AND PEPPER TOADSTOOLS,574297,22892,12,11/3/2011 15:54,1.25,United Kingdom
15568.0,CUPCAKE LACE PAPER SET 6,575491,22938,12,11/9/2011 17:47,1.95,United Kingdom
15569.0,PARTY INVITES JAZZ HEARTS,575034,21063,2,11/8/2011 11:38,0.85,United Kingdom
15570.0,RECIPE BOX RETROSPOT ,573038,22667,1,10/27/2011 13:48,2.95,United Kingdom
15572.0,SMALL IVORY HEART WALL ORGANISER,571682,23132,1,10/18/2011 14:00,5.75,United Kingdom
15573.0,SET 12 COLOUR PENCILS DOLLY GIRL ,576873,23368,2,11/16/2011 16:30,0.65,United Kingdom
15574.0,POPPY'S PLAYHOUSE LIVINGROOM ,576364,22746,1,11/14/2011 17:40,2.1,United Kingdom
15579.0,4 VANILLA BOTANICAL CANDLES,577469,21619,2,11/20/2011 11:25,1.25,United Kingdom
15587.0,SMALL PARLOUR FRAME,575853,23455,6,11/11/2011 12:18,2.89,United Kingdom
15589.0,KINGS CHOICE MUG,570672,21875,12,10/11/2011 14:52,1.25,France
15594.0,TOOL BOX SOFT TOY ,577503,21055,1,11/20/2011 12:34,8.95,United Kingdom
15596.0,NUMBER TILE COTTAGE GARDEN 3 ,572913,22871,2,10/26/2011 16:21,1.95,United Kingdom
15597.0,SET OF 16 VINTAGE ROSE CUTLERY,580524,84968A,1,12/4/2011 15:13,12.75,United Kingdom
15598.0,Bank Charges,541505,BANK CHARGES,1,1/18/2011 15:58,15.0,United Kingdom
15602.0,CLASSICAL ROSE SMALL VASE,543915,84678,24,2/14/2011 13:21,1.25,United Kingdom
15605.0,DOG BOWL VINTAGE CREAM,570672,22852,4,10/11/2011 14:52,4.25,France
15608.0,WHITE SQUARE TABLE CLOCK,580916,84661A,1,12/6/2011 13:45,0.79,United Kingdom
15609.0,HANGING MINI COLOURED BOTTLES,578781,23326,1,11/25/2011 11:54,0.63,United Kingdom
15615.0,PINK CHRISTMAS FLOCK DROPLET ,538993,35610A,8,12/15/2010 12:01,1.25,United Kingdom
15620.0,TRAVEL CARD WALLET KEEP CALM,579946,22998,5,12/1/2011 10:44,0.42,United Kingdom
15621.0,LARGE CAKE TOWEL PINK SPOTS,577742,21110,1,11/21/2011 13:41,6.75,United Kingdom
15622.0,GINGHAM HEART  DOORSTOP RED,574273,21411,1,11/3/2011 14:33,4.25,United Kingdom
15624.0,SET OF 12 T-LIGHTS VINTAGE DOILEY,563111,23359,12,8/12/2011 11:08,1.95,United Kingdom
15625.0,CIRCUS PARADE BABY GIFT SET,570672,23010,1,10/11/2011 14:52,16.95,France
15626.0,CARD CIRCUS PARADE,573117,22716,12,10/27/2011 16:11,0.42,United Kingdom
15630.0,DOORMAT HEARTS,572465,48194,2,10/24/2011 13:26,8.25,United Kingdom
15636.0,WHITE CHRYSANTHEMUMS ART FLOWER,545334,84809A,6,3/1/2011 16:34,2.1,United Kingdom
15641.0,BLUE SCANDINAVIAN PAISLEY WRAP,578488,22051,25,11/24/2011 12:53,0.42,Portugal
15643.0,VICTORIAN GLASS HANGING T-LIGHT,573955,22178,6,11/2/2011 10:51,1.95,United Kingdom
