1th_product_id,1th_concurrent_purchase,2th_product_id,2th_concurrent_purchase,3th_product_id,3th_concurrent_purchase,4th_product_id,4th_concurrent_purchase,5th_product_id,5th_concurrent_purchase,6th_product_id,label
85048,1,48184,1.0,21531,1.0,22073,1.0,21216,1.0,22073,1
85048,1,48184,1.0,21531,1.0,22073,1.0,21216,1.0,21116,0
21137,0,23315,1.0,23316,1.0,23317,1.0,22197,1.0,21137,1
21137,0,23315,1.0,23316,1.0,23317,1.0,22197,1.0,22485,0
23082,1,23102,1.0,22197,1.0,20616,1.0,22653,1.0,21933,1
23082,1,23102,1.0,22197,1.0,20616,1.0,22653,1.0,21391,0
84947,0,84978,1.0,84947,1.0,23090,1.0,0,0.0,84947,1
84947,0,84978,1.0,84947,1.0,23090,1.0,0,0.0,84576,0
23092,1,22767,1.0,84997A,1.0,84997B,1.0,84997C,1.0,84997A,1
23092,1,22767,1.0,84997A,1.0,84997B,1.0,84997C,1.0,21899,0
21395,1,21394,1.0,22921,1.0,21755,1.0,22232,1.0,82494L,1
21395,1,21394,1.0,22921,1.0,21755,1.0,22232,1.0,22351,0
22595,1,22579,1.0,23096,1.0,23541,1.0,22296,1.0,18097C,1
22595,1,22579,1.0,23096,1.0,23541,1.0,22296,1.0,37482P,0
22900,1,85049D,1.0,85123A,1.0,22804,1.0,22802,1.0,21041,1
22900,1,85049D,1.0,85123A,1.0,22804,1.0,22802,1.0,90163A,0
23445,1,22197,1.0,22086,1.0,23504,1.0,21914,1.0,22595,1
23445,1,22197,1.0,22086,1.0,23504,1.0,21914,1.0,22505,0
22227,1,21742,1.0,21914,1.0,22992,1.0,22599,1.0,22371,1
22227,1,21742,1.0,21914,1.0,22992,1.0,22599,1.0,22153,0
22433,1,22725,1.0,48138,1.0,37500,1.0,20725,1.0,21080,1
22433,1,22725,1.0,48138,1.0,37500,1.0,20725,1.0,85159A,0
23485,1,23256,1.0,22442,1.0,22086,1.0,23081,1.0,22439,1
23485,1,23256,1.0,22442,1.0,22086,1.0,23081,1.0,23486,0
22630,0,22985,1.0,21756,1.0,85214,1.0,21219,1.0,85123A,1
22630,0,22985,1.0,21756,1.0,85214,1.0,21219,1.0,23496,0
POST,1,16045,1.0,20992,1.0,21108,1.0,70007,1.0,POST,1
POST,1,16045,1.0,20992,1.0,21108,1.0,70007,1.0,20830,0
84792,1,22555,1.0,84596F,1.0,22553,1.0,22652,1.0,BANK CHARGES,1
84792,1,22555,1.0,84596F,1.0,22553,1.0,22652,1.0,22938,0
23174,1,22460,1.0,22915,1.0,23053,1.0,85066,1.0,47559B,1
23174,1,22460,1.0,22915,1.0,23053,1.0,85066,1.0,22890,0
22851,1,85066,1.0,23176,1.0,23193,1.0,23177,1.0,82582,1
22851,1,85066,1.0,23176,1.0,23193,1.0,23177,1.0,46118,0
23412,0,0,0.0,0,0.0,0,0.0,0,0.0,22984,1
23412,0,0,0.0,0,0.0,0,0.0,0,0.0,23203,0
22726,1,23306,1.0,23245,1.0,23307,1.0,22728,0.0,23284,1
22726,1,23306,1.0,23245,1.0,23307,1.0,22728,0.0,21352,0
48184,1,22795,1.0,23069,1.0,21068,1.0,20830,1.0,84963B,1
48184,1,22795,1.0,23069,1.0,21068,1.0,20830,1.0,84597C,0
47591D,1,22997,1.0,22059,1.0,37448,1.0,23006,1.0,21158,1
47591D,1,22997,1.0,22059,1.0,37448,1.0,23006,1.0,23421,0
20685,1,47566,1.0,20682,1.0,21100,1.0,84212,1.0,84212,1
20685,1,47566,1.0,20682,1.0,21100,1.0,84212,1.0,84929,0
22191,1,22193,1.0,84559A,1.0,22191,1.0,22727,1.0,21067,1
22191,1,22193,1.0,84559A,1.0,22191,1.0,22727,1.0,22171,0
22957,1,22967,1.0,72351A,1.0,22766,1.0,82484,1.0,22858,1
22957,1,22967,1.0,72351A,1.0,22766,1.0,82484,1.0,21974,0
22920,0,23178,1.0,22993,1.0,85123A,1.0,22960,1.0,22920,1
22920,0,23178,1.0,22993,1.0,85123A,1.0,22960,1.0,22355,0
23147,1,23321,1.0,21034,1.0,20984,1.0,84536A,1.0,85099B,1
23147,1,23321,1.0,21034,1.0,20984,1.0,84536A,1.0,22628,0
22656,0,85017B,1.0,84247G,1.0,21509,1.0,22655,1.0,17012C,1
22656,0,85017B,1.0,84247G,1.0,21509,1.0,22655,1.0,22892,0
84352,1,22637,1.0,22822,1.0,84970L,1.0,21181,1.0,23122,1
84352,1,22637,1.0,22822,1.0,84970L,1.0,21181,1.0,21064,0
21991,0,21829,1.0,16237,1.0,22085,1.0,22437,1.0,21991,1
21991,0,21829,1.0,16237,1.0,22085,1.0,22437,1.0,85232B,0
84993A,1,22060,1.0,22183,1.0,22236,1.0,22212,1.0,22131,1
84993A,1,22060,1.0,22183,1.0,22236,1.0,22212,1.0,23193,0
22080,0,22680,0.0,22825,1.0,22680,1.0,22797,1.0,20750,1
22080,0,22680,0.0,22825,1.0,22680,1.0,22797,1.0,22377,0
22138,1,23263,1.0,22593,1.0,21888,1.0,22622,1.0,22567,1
22138,1,23263,1.0,22593,1.0,21888,1.0,22622,1.0,22666,0
47566,1,84228,1.0,85194S,1.0,21458,1.0,0,0.0,47566,1
47566,1,84228,1.0,85194S,1.0,21458,1.0,0,0.0,23180,0
35970,1,23509,1.0,21878,1.0,21034,1.0,21703,1.0,21789,1
35970,1,23509,1.0,21878,1.0,21034,1.0,21703,1.0,23312,0
21890,0,21703,1.0,21890,1.0,22489,1.0,22560,1.0,21890,1
21890,0,21703,1.0,21890,1.0,22489,1.0,22560,1.0,90123D,0
21122,1,22333,1.0,21640,1.0,22128,1.0,22776,1.0,22419,1
21122,1,22333,1.0,21640,1.0,22128,1.0,22776,1.0,21351,0
22487,0,22423,1.0,22485,1.0,22487,1.0,22469,1.0,48138,1
22487,0,22423,1.0,22485,1.0,22487,1.0,22469,1.0,20830,0
21912,1,20718,1.0,20713,1.0,21428,1.0,22558,1.0,22647,1
21912,1,20718,1.0,20713,1.0,21428,1.0,22558,1.0,23056,0
21055,1,23007,1.0,22271,1.0,21889,1.0,22331,1.0,22535,1
21055,1,23007,1.0,22271,1.0,21889,1.0,22331,1.0,35610A,0
21622,0,23220,1.0,23013,1.0,23012,1.0,23252,1.0,22423,1
21622,0,23220,1.0,23013,1.0,23012,1.0,23252,1.0,22852,0
85099B,0,0,0.0,0,0.0,0,0.0,0,0.0,22386,1
85099B,0,0,0.0,0,0.0,0,0.0,0,0.0,23327,0
22794,1,22469,1.0,85123A,1.0,22470,1.0,22795,1.0,48129,1
22794,1,22469,1.0,85123A,1.0,22470,1.0,22795,1.0,23168,0
23188,0,22921,1.0,22920,1.0,23188,1.0,22927,1.0,23188,1
23188,0,22921,1.0,22920,1.0,23188,1.0,22927,1.0,23203,0
22979,1,22482,1.0,22624,1.0,84378,1.0,47566,1.0,22300,1
22979,1,22482,1.0,22624,1.0,84378,1.0,47566,1.0,72232,0
85099B,1,21928,1.0,21929,1.0,20712,1.0,21928,0.0,22386,1
85099B,1,21928,1.0,21929,1.0,20712,1.0,21928,0.0,85035B,0
84755,1,22727,1.0,22379,1.0,22139,1.0,23208,1.0,22561,1
84755,1,22727,1.0,22379,1.0,22139,1.0,23208,1.0,22570,0
22493,1,22621,1.0,21922,1.0,22561,1.0,21479,1.0,22654,1
22493,1,22621,1.0,21922,1.0,22561,1.0,21479,1.0,23082,0
21929,1,22728,1.0,23555,1.0,23553,1.0,23558,1.0,22865,1
21929,1,22728,1.0,23555,1.0,23553,1.0,23558,1.0,37491D,0
23552,1,21588,1.0,22113,1.0,22406,1.0,84509B,1.0,48138,1
23552,1,21588,1.0,22113,1.0,22406,1.0,84509B,1.0,21555,0
22926,1,22087,1.0,84755,1.0,22360,1.0,21936,1.0,20984,1
22926,1,22087,1.0,84755,1.0,22360,1.0,21936,1.0,23519,0
21790,1,21912,1.0,23569,1.0,23229,1.0,23382,1.0,23569,1
21790,1,21912,1.0,23569,1.0,23229,1.0,23382,1.0,47420,0
23131,0,23131,1.0,23041,1.0,21888,1.0,21034,1.0,22563,1
23131,0,23131,1.0,23041,1.0,21888,1.0,21034,1.0,84800M,0
22545,1,22917,1.0,22047,1.0,22986,1.0,22709,1.0,85032A,1
22545,1,22917,1.0,22047,1.0,22986,1.0,22709,1.0,21289,0
48187,1,22690,1.0,21523,1.0,22692,1.0,20685,1.0,48194,1
48187,1,22690,1.0,21523,1.0,22692,1.0,20685,1.0,21555,0
84997C,1,22466,1.0,22635,1.0,22533,1.0,22634,1.0,22550,1
84997C,1,22466,1.0,22635,1.0,22533,1.0,22634,1.0,23088,0
85099B,0,0,0.0,0,0.0,0,0.0,0,0.0,85099B,1
85099B,0,0,0.0,0,0.0,0,0.0,0,0.0,21943,0
23344,1,20723,1.0,20724,1.0,22356,1.0,22355,1.0,23202,1
23344,1,20723,1.0,20724,1.0,22356,1.0,22355,1.0,23299,0
79191C,1,79191D,1.0,85232D,1.0,22767,1.0,21242,0.0,84755,1
79191C,1,79191D,1.0,85232D,1.0,22767,1.0,21242,0.0,23302,0
22114,1,23295,1.0,22961,1.0,23198,1.0,23306,1.0,23169,1
22114,1,23295,1.0,22961,1.0,23198,1.0,23306,1.0,85036C,0
22114,0,22113,1.0,22962,1.0,22986,1.0,21485,1.0,23307,1
22114,0,22113,1.0,22962,1.0,22986,1.0,21485,1.0,22458,0
21830,1,84077,1.0,23280,1.0,22712,1.0,22068,1.0,21747,1
21830,1,84077,1.0,23280,1.0,22712,1.0,22068,1.0,22204,0
22230,1,22530,1.0,79000,1.0,20801,1.0,71459,1.0,21500,1
22230,1,22530,1.0,79000,1.0,20801,1.0,71459,1.0,21787,0
22112,1,84813,1.0,72741,1.0,85173,1.0,20941,1.0,23297,1
22112,1,84813,1.0,72741,1.0,85173,1.0,20941,1.0,81950B,0
21313,1,23093,1.0,22244,1.0,21524,1.0,20685,1.0,23319,1
21313,1,23093,1.0,22244,1.0,21524,1.0,20685,1.0,21967,0
20723,1,48111,1.0,22997,1.0,48129,1.0,82486,1.0,84406B,1
20723,1,48111,1.0,22997,1.0,48129,1.0,82486,1.0,23090,0
85123A,1,85066,1.0,22637,1.0,22070,1.0,21844,1.0,22637,1
85123A,1,85066,1.0,22637,1.0,22070,1.0,21844,1.0,21671,0
84596F,1,21232,1.0,23263,1.0,22457,1.0,22776,1.0,21232,1
84596F,1,21232,1.0,23263,1.0,22457,1.0,22776,1.0,21899,0
84755,1,22855,1.0,22723,1.0,23108,1.0,84879,1.0,84879,1
84755,1,22855,1.0,22723,1.0,23108,1.0,84879,1.0,22779,0
22487,1,22697,1.0,23152,1.0,20749,1.0,22699,1.0,47590B,1
22487,1,22697,1.0,23152,1.0,20749,1.0,22699,1.0,21394,0
23108,1,23082,1.0,48184,1.0,47591D,1.0,22149,1.0,23108,1
23108,1,23082,1.0,48184,1.0,47591D,1.0,22149,1.0,23202,0
20914,1,22381,1.0,23200,1.0,22380,1.0,22375,1.0,20717,1
20914,1,22381,1.0,23200,1.0,22380,1.0,22375,1.0,22185,0
22992,1,21912,1.0,23546,1.0,21913,1.0,22708,1.0,23317,1
22992,1,21912,1.0,23546,1.0,21913,1.0,22708,1.0,22742,0
71038,1,21528,1.0,21527,1.0,22926,1.0,85099B,1.0,21929,1
71038,1,21528,1.0,21527,1.0,22926,1.0,85099B,1.0,47013C,0
22130,1,21232,1.0,22069,1.0,20749,1.0,85066,1.0,22488,1
22130,1,21232,1.0,22069,1.0,20749,1.0,85066,1.0,84991,0
21106,1,72232,1.0,35818P,1.0,21107,1.0,22230,1.0,22065,1
21106,1,72232,1.0,35818P,1.0,21107,1.0,22230,1.0,21014,0
84978,0,23491,1.0,23393,1.0,23399,1.0,23398,1.0,84978,1
84978,0,23491,1.0,23393,1.0,23399,1.0,23398,1.0,22608,0
22996,1,23357,1.0,22997,1.0,22998,1.0,22999,1.0,22551,1
22996,1,23357,1.0,22997,1.0,22998,1.0,22999,1.0,17109D,0
85099B,1,84992,1.0,21880,1.0,21883,1.0,21884,1.0,23582,1
85099B,1,84992,1.0,21880,1.0,21883,1.0,21884,1.0,21873,0
22625,1,23397,1.0,23232,1.0,22707,1.0,22711,1.0,47590B,1
22625,1,23397,1.0,23232,1.0,22707,1.0,22711,1.0,22135,0
23214,1,85099B,1.0,23328,1.0,22355,1.0,20724,1.0,23165,1
23214,1,85099B,1.0,23328,1.0,22355,1.0,20724,1.0,22781,0
23298,0,22557,1.0,21240,1.0,23202,1.0,23209,1.0,84997D,1
23298,0,22557,1.0,21240,1.0,23202,1.0,23209,1.0,21071,0
22703,1,22411,1.0,21990,1.0,22131,1.0,23338,1.0,23263,1
22703,1,22411,1.0,21990,1.0,22131,1.0,23338,1.0,22616,0
22356,1,22521,1.0,20719,1.0,10135,1.0,22617,1.0,22442,1
22356,1,22521,1.0,20719,1.0,10135,1.0,22617,1.0,85032A,0
22926,1,47504K,1.0,44089C,1.0,22561,1.0,22424,1.0,M,1
22926,1,47504K,1.0,44089C,1.0,22561,1.0,22424,1.0,21090,0
22169,1,22668,1.0,82482,1.0,82494L,1.0,23014,1.0,22784,1
22169,1,22668,1.0,82482,1.0,82494L,1.0,23014,1.0,21263,0
21935,1,82581,1.0,17038,1.0,21390,1.0,22227,1.0,22344,1
21935,1,82581,1.0,17038,1.0,21390,1.0,22227,1.0,21100,0
84970S,1,23157,1.0,23243,1.0,22178,1.0,85123A,1.0,21479,1
84970S,1,23157,1.0,23243,1.0,22178,1.0,85123A,1.0,84919,0
22912,1,84927A,1.0,84927E,1.0,15044C,1.0,15044B,1.0,21892,1
22912,1,84927A,1.0,84927E,1.0,15044C,1.0,15044B,1.0,47341B,0
22170,1,22796,1.0,23091,1.0,82482,1.0,82486,1.0,22170,1
22170,1,22796,1.0,23091,1.0,82482,1.0,82486,1.0,21056,0
22699,1,22386,1.0,22430,1.0,23173,1.0,23245,1.0,22430,1
22699,1,22386,1.0,22430,1.0,23173,1.0,23245,1.0,79323P,0
22465,1,22470,1.0,23323,1.0,21181,1.0,22219,1.0,23432,1
22465,1,22470,1.0,23323,1.0,21181,1.0,22219,1.0,22236,0
35471D,1,47574A,1.0,22993,1.0,23084,1.0,23268,1.0,22232,1
35471D,1,47574A,1.0,22993,1.0,23084,1.0,23268,1.0,84993B,0
22766,1,48173C,1.0,21713,1.0,72802C,1.0,22167,1.0,22766,1
22766,1,48173C,1.0,21713,1.0,72802C,1.0,22167,1.0,22670,0
84347,1,21232,1.0,21231,1.0,22067,1.0,20956,1.0,21232,1
84347,1,21232,1.0,21231,1.0,22067,1.0,20956,1.0,84527,0
21115,1,22624,1.0,21258,1.0,21485,1.0,21523,1.0,22113,1
21115,1,22624,1.0,21258,1.0,21485,1.0,21523,1.0,23529,0
47590B,1,47590A,1.0,22128,1.0,21713,1.0,47590A,1.0,47590B,1
47590B,1,47590A,1.0,22128,1.0,21713,1.0,47590A,1.0,21155,0
21172,1,22186,1.0,23479,1.0,23032,1.0,22632,1.0,84991,1
21172,1,22186,1.0,23479,1.0,23032,1.0,22632,1.0,22030,0
23080,0,23205,1.0,23207,1.0,23201,1.0,23192,1.0,21900,1
23080,0,23205,1.0,23207,1.0,23201,1.0,23192,1.0,90030A,0
22112,1,22113,1.0,0,0.0,0,0.0,0,0.0,22112,1
22112,1,22113,1.0,0,0.0,0,0.0,0,0.0,22721,0
22666,1,21868,1.0,21874,1.0,21210,1.0,21212,1.0,22589,1
22666,1,21868,1.0,21874,1.0,21210,1.0,21212,1.0,23544,0
21534,1,21528,1.0,21238,1.0,20676,1.0,21242,1.0,21528,1
21534,1,21528,1.0,21238,1.0,20676,1.0,21242,1.0,85169D,0
21642,1,21636,1.0,22209,1.0,22210,1.0,35471D,1.0,POST,1
21642,1,21636,1.0,22209,1.0,22210,1.0,35471D,1.0,84828,0
85123A,1,21844,1.0,21539,1.0,85066,1.0,22795,1.0,85066,1
85123A,1,21844,1.0,21539,1.0,85066,1.0,22795,1.0,21627,0
22964,1,84380,1.0,21086,1.0,21080,1.0,21094,1.0,21985,1
22964,1,84380,1.0,21086,1.0,21080,1.0,21094,1.0,35095B,0
22906,1,22563,1.0,22744,1.0,22743,1.0,21328,1.0,21326,1
22906,1,22563,1.0,22744,1.0,22743,1.0,21328,1.0,23552,0
22826,0,22962,1.0,22386,1.0,85099B,1.0,85099F,1.0,22826,1
22826,0,22962,1.0,22386,1.0,85099B,1.0,85099F,1.0,21041,0
23240,0,23242,1.0,23241,1.0,23240,1.0,23238,1.0,23240,1
23240,0,23242,1.0,23241,1.0,23240,1.0,23238,1.0,21221,0
21801,1,22432,1.0,M,1.0,22910,1.0,22572,1.0,M,1
21801,1,22432,1.0,M,1.0,22910,1.0,22572,1.0,84924A,0
22736,1,23077,1.0,22092,1.0,21619,1.0,21618,1.0,23333,1
22736,1,23077,1.0,22092,1.0,21619,1.0,21618,1.0,23479,0
20751,1,22628,1.0,22963,1.0,22383,1.0,84507B,1.0,23284,1
20751,1,22628,1.0,22963,1.0,22383,1.0,84507B,1.0,90201C,0
22111,1,22795,1.0,22826,1.0,21754,1.0,23321,1.0,22826,1
22111,1,22795,1.0,22826,1.0,21754,1.0,23321,1.0,21458,0
22531,1,22529,1.0,23241,1.0,22450,1.0,22730,1.0,20754,1
22531,1,22529,1.0,23241,1.0,22450,1.0,22730,1.0,35954,0
22493,0,23551,1.0,20969,1.0,23550,1.0,22711,1.0,21245,1
22493,0,23551,1.0,20969,1.0,23550,1.0,22711,1.0,84870C,0
22763,1,21351,1.0,20772,1.0,22560,1.0,22941,1.0,22913,1
22763,1,21351,1.0,20772,1.0,22560,1.0,22941,1.0,22750,0
23307,1,84378,1.0,84380,1.0,23309,1.0,23308,1.0,84380,1
23307,1,84378,1.0,84380,1.0,23309,1.0,23308,1.0,22533,0
22980,1,23199,1.0,21793,1.0,23302,1.0,23301,1.0,23301,1
22980,1,23199,1.0,21793,1.0,23302,1.0,23301,1.0,22956,0
84347,1,20777,1.0,21484,1.0,23356,1.0,22816,1.0,22726,1
84347,1,20777,1.0,21484,1.0,23356,1.0,22816,1.0,71143,0
21351,1,23437,1.0,22139,1.0,22940,1.0,22144,1.0,85184C,1
21351,1,23437,1.0,22139,1.0,22940,1.0,22144,1.0,22704,0
22832,1,21212,1.0,22845,1.0,22417,1.0,21754,1.0,23152,1
22832,1,21212,1.0,22845,1.0,22417,1.0,21754,1.0,21750,0
22433,1,20828,1.0,21749,1.0,21710,1.0,15058B,1.0,21034,1
22433,1,20828,1.0,21749,1.0,21710,1.0,15058B,1.0,23365,0
82580,1,85150,1.0,22413,1.0,21181,1.0,84978,1.0,85123A,1
82580,1,85150,1.0,22413,1.0,21181,1.0,84978,1.0,22505,0
23254,1,20727,1.0,84997C,1.0,23077,1.0,23076,1.0,20728,1
23254,1,20727,1.0,84997C,1.0,23077,1.0,23076,1.0,21629,0
23092,0,23356,1.0,72807A,1.0,72807C,1.0,85034A,1.0,22622,1
23092,0,23356,1.0,72807A,1.0,72807C,1.0,85034A,1.0,21892,0
62018,1,21204,1.0,21201,1.0,21205,1.0,21205,1.0,84692,1
62018,1,21204,1.0,21201,1.0,21205,1.0,21205,1.0,47578A,0
22415,1,21889,1.0,22704,1.0,22705,1.0,22744,1.0,22118,1
22415,1,21889,1.0,22704,1.0,22705,1.0,22744,1.0,84913B,0
47566,1,21896,1.0,22076,1.0,21925,1.0,48138,1.0,75049L,1
47566,1,21896,1.0,22076,1.0,21925,1.0,48138,1.0,85186C,0
22191,1,22098,1.0,46000S,1.0,82580,1.0,21534,1.0,21900,1
22191,1,22098,1.0,46000S,1.0,82580,1.0,21534,1.0,16014,0
23084,1,23399,1.0,20781,1.0,23398,1.0,46000R,1.0,22748,1
23084,1,23399,1.0,20781,1.0,23398,1.0,46000R,1.0,21080,0
22604,1,23307,1.0,21616,1.0,21689,1.0,21922,1.0,90205A,1
22604,1,23307,1.0,21616,1.0,21689,1.0,21922,1.0,23366,0
23086,1,84947,1.0,71459,0.0,71459,0.0,0,0.0,23086,1
23086,1,84947,1.0,71459,0.0,71459,0.0,0,0.0,72349B,0
84077,1,22714,1.0,23284,1.0,22614,1.0,22616,1.0,21890,1
84077,1,22714,1.0,23284,1.0,22614,1.0,22616,1.0,21898,0
22911,1,22084,1.0,21993,1.0,84992,1.0,22976,1.0,47566,1
22911,1,22084,1.0,21993,1.0,84992,1.0,22976,1.0,22906,0
21791,1,21918,1.0,22620,1.0,22333,1.0,22540,1.0,22620,1
21791,1,21918,1.0,22620,1.0,22333,1.0,22540,1.0,35597D,0
21592,1,84792,1.0,22423,1.0,20829,1.0,23120,1.0,22423,1
21592,1,84792,1.0,22423,1.0,20829,1.0,23120,1.0,23444,0
72349B,1,22974,1.0,82616B,1.0,21913,1.0,21912,1.0,84817,1
72349B,1,22974,1.0,82616B,1.0,21913,1.0,21912,1.0,20971,0
22929,0,22377,1.0,23082,1.0,84947,1.0,85107,1.0,72799F,1
22929,0,22377,1.0,23082,1.0,84947,1.0,85107,1.0,21442,0
22768,1,23353,1.0,23371,1.0,23319,1.0,21928,1.0,23205,1
22768,1,23353,1.0,23371,1.0,23319,1.0,21928,1.0,85202,0
23312,1,22138,1.0,22617,1.0,21914,1.0,21915,1.0,22030,1
23312,1,22138,1.0,22617,1.0,21914,1.0,21915,1.0,72709,0
22236,1,22358,1.0,23203,1.0,21390,1.0,84949,1.0,22236,1
22236,1,22358,1.0,23203,1.0,21390,1.0,84949,1.0,20961,0
22616,1,22659,1.0,22902,1.0,22988,1.0,22970,1.0,23309,1
22616,1,22659,1.0,22902,1.0,22988,1.0,22970,1.0,22814,0
22859,1,22489,1.0,22662,1.0,22634,1.0,20728,1.0,23242,1
22859,1,22489,1.0,22662,1.0,22634,1.0,20728,1.0,84584,0
21145,1,21819,1.0,22642,1.0,22638,1.0,40001,1.0,21694,1
21145,1,21819,1.0,22642,1.0,22638,1.0,40001,1.0,85129B,0
21122,1,21710,1.0,21124,1.0,72741,1.0,82482,1.0,15056P,1
21122,1,21710,1.0,21124,1.0,72741,1.0,82482,1.0,35471D,0
22151,1,22456,1.0,22698,1.0,22943,1.0,22697,1.0,23300,1
22151,1,22456,1.0,22698,1.0,22943,1.0,22697,1.0,23327,0
21098,0,21068,0.0,21068,0.0,21098,0.0,0,0.0,22086,1
21098,0,21068,0.0,21068,0.0,21098,0.0,0,0.0,85038,0
22692,1,84946,1.0,20685,1.0,48187,1.0,22660,1.0,22996,1
22692,1,84946,1.0,20685,1.0,48187,1.0,22660,1.0,22105,0
22432,1,21429,1.0,20961,1.0,22959,1.0,23432,1.0,23080,1
22432,1,21429,1.0,20961,1.0,22959,1.0,23432,1.0,21504,0
21086,1,22563,1.0,22418,1.0,23205,1.0,20724,1.0,23209,1
21086,1,22563,1.0,22418,1.0,23205,1.0,20724,1.0,72821,0
21238,1,21242,1.0,23159,1.0,23319,1.0,21080,1.0,21246,1
21238,1,21242,1.0,23159,1.0,23319,1.0,21080,1.0,23462,0
23355,1,23543,1.0,23284,1.0,23503,1.0,23504,1.0,23355,1
23355,1,23543,1.0,23284,1.0,23503,1.0,23504,1.0,22405,0
21733,1,22294,1.0,22535,1.0,22485,1.0,22555,1.0,82486,1
21733,1,22294,1.0,22535,1.0,22485,1.0,22555,1.0,22574,0
21166,1,21181,1.0,23396,1.0,82494L,1.0,84949,1.0,82483,1
21166,1,21181,1.0,23396,1.0,82494L,1.0,84949,1.0,21218,0
62018,1,23200,1.0,22558,1.0,15036,1.0,21328,1.0,46000S,1
62018,1,23200,1.0,22558,1.0,15036,1.0,21328,1.0,90108,0
22996,1,21326,1.0,85213,1.0,85214,1.0,84563B,1.0,23334,1
22996,1,21326,1.0,85213,1.0,85214,1.0,84563B,1.0,72351A,0
23503,1,22835,1.0,22114,1.0,23571,1.0,21912,1.0,23497,1
23503,1,22835,1.0,22114,1.0,23571,1.0,21912,1.0,84997B,0
20685,1,48111,1.0,48138,1.0,22688,1.0,48111,1.0,48173C,1
20685,1,48111,1.0,48138,1.0,22688,1.0,48111,1.0,22603,0
72128,1,85123A,1.0,22417,1.0,84992,1.0,21506,1.0,22977,1
72128,1,85123A,1.0,22417,1.0,84992,1.0,21506,1.0,22591,0
23484,1,21428,1.0,22201,1.0,21000,1.0,22204,1.0,22207,1
23484,1,21428,1.0,22201,1.0,21000,1.0,22204,1.0,20828,0
22456,1,85123A,1.0,22303,1.0,21755,1.0,20941,1.0,21916,1
22456,1,85123A,1.0,22303,1.0,21755,1.0,20941,1.0,35965,0
22367,1,84970S,1.0,22747,1.0,22491,1.0,21623,1.0,22622,1
22367,1,84970S,1.0,22747,1.0,22491,1.0,21623,1.0,22241,0
15056N,1,15056N,1.0,21278,1.0,22962,1.0,21679,1.0,47590B,1
15056N,1,15056N,1.0,21278,1.0,22962,1.0,21679,1.0,23127,0
22553,1,21934,1.0,21935,1.0,22996,1.0,23006,1.0,82011C,1
22553,1,21934,1.0,21935,1.0,22996,1.0,23006,1.0,90000A,0
23243,1,84828,1.0,23308,1.0,21122,1.0,21124,1.0,22348,1
23243,1,84828,1.0,23308,1.0,21122,1.0,21124,1.0,23390,0
84828,1,22900,1.0,22659,1.0,23124,1.0,20728,1.0,23101,1
84828,1,22900,1.0,22659,1.0,23124,1.0,20728,1.0,23271,0
22568,1,22570,1.0,22618,1.0,22617,1.0,48185,1.0,21621,1
22568,1,22570,1.0,22618,1.0,22617,1.0,48185,1.0,47013C,0
22429,1,21746,1.0,21906,1.0,20711,1.0,22507,1.0,20703,1
22429,1,21746,1.0,21906,1.0,20711,1.0,22507,1.0,22324,0
23356,1,22111,1.0,23404,1.0,47590A,1.0,22630,1.0,23504,1
23356,1,22111,1.0,23404,1.0,47590A,1.0,22630,1.0,21630,0
16219,0,21703,1.0,22616,1.0,22659,0.0,20985,0.0,22555,1
16219,0,21703,1.0,22616,1.0,22659,0.0,20985,0.0,22937,0
85066,1,22802,1.0,71053,1.0,23109,1.0,21411,1.0,22966,1
85066,1,22802,1.0,71053,1.0,23109,1.0,21411,1.0,21592,0
22138,1,21623,1.0,22207,1.0,22767,1.0,22768,1.0,22760,1
22138,1,21623,1.0,22207,1.0,22767,1.0,22768,1.0,90027D,0
23175,1,22191,1.0,22193,1.0,22697,1.0,23173,1.0,M,1
23175,1,22191,1.0,22193,1.0,22697,1.0,23173,1.0,22616,0
22902,1,21833,1.0,23369,1.0,22531,1.0,23188,1.0,21368,1
22902,1,21833,1.0,23369,1.0,22531,1.0,23188,1.0,84519B,0
22842,1,84380,1.0,22423,1.0,22840,1.0,21975,1.0,22138,1
22842,1,84380,1.0,22423,1.0,22840,1.0,21975,1.0,22508,0
POST,0,51014A,1.0,15036,1.0,23236,1.0,22961,1.0,23297,1
POST,0,51014A,1.0,15036,1.0,23236,1.0,22961,1.0,79144C,0
85014B,1,22224,1.0,22087,1.0,22424,1.0,22180,1.0,22627,1
85014B,1,22224,1.0,22087,1.0,22424,1.0,22180,1.0,22726,0
22690,1,22692,1.0,22989,1.0,22433,1.0,21716,1.0,21912,1
22690,1,22692,1.0,22989,1.0,22433,1.0,21716,1.0,84847,0
23053,1,85175,1.0,22189,1.0,84879,1.0,20931,1.0,85048,1
23053,1,85175,1.0,22189,1.0,84879,1.0,20931,1.0,22070,0
17003,0,0,0.0,0,0.0,0,0.0,0,0.0,16016,1
17003,0,0,0.0,0,0.0,0,0.0,0,0.0,22171,0
47503A,0,47503A,1.0,20719,1.0,22355,1.0,23205,1.0,22568,1
47503A,0,47503A,1.0,20719,1.0,22355,1.0,23205,1.0,90063A,0
71459,0,22731,0.0,22593,1.0,23311,1.0,23313,1.0,21121,1
71459,0,22731,0.0,22593,1.0,23311,1.0,23313,1.0,84906,0
23201,1,23241,1.0,23188,1.0,22847,1.0,23242,1.0,22273,1
