,prev,next,label
86,"## 주문 히스토리
2023-06-14 02:14:21의 주문 내역 [동시구매]: 기타건어물 - [더블딜]허니버터 꽃순이오징어 40g+40g [더블딜]허니버터 꽃순이오징어 40g+40g, 기타건어물 - [더블딜]허니버터 꽃순이오징어 40g+40g 맥반석 오징어채 40g+40g, ","## 다음 구매 상품 예측
국물떡볶이 - [더블딜] 구로맛집! 15년 전통 다미랑 떡볶이(밀떡+어묵+소스) 170g+170g (총 1팩 / 푸짐한 1인분/떡&맵기 선택) 외 [더블딜] 다미랑 떡볶이(밀떡+어묵+소스/덜 매운맛/총 1팩) 170g+170g",1
87,"## 주문 히스토리
2023-06-14 02:14:21의 주문 내역 [동시구매]: 기타건어물 - [더블딜]허니버터 꽃순이오징어 40g+40g [더블딜]허니버터 꽃순이오징어 40g+40g, 기타건어물 - [더블딜]허니버터 꽃순이오징어 40g+40g 맥반석 오징어채 40g+40g, ","## 다음 구매 상품 예측
사각어묵 - [골라담기특가] 진또배기 어묵국물을 위해 어육을 75%나 넣은 사각어묵 300g 3인분",0
88,"## 주문 히스토리
2023-06-07 00:57:42의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), 
2023-06-07 00:26:03의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), ","## 다음 구매 상품 예측
0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감)",1
89,"## 주문 히스토리
2023-06-07 00:57:42의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), 
2023-06-07 00:26:03의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), ","## 다음 구매 상품 예측
곱창/대창/막창 - 곱이 꽉 차 담백하고 고소한 소곱창 180g+180g 외 한정수량! 소곱창 180g+180g (소스포함)",0
90,"## 주문 히스토리
2023-07-04 14:26:56의 주문 내역 [동시구매]: 물만두 - [골라담기] 한 입에 쏘옥! 국산 돼지고기를 가득 채운 탱글탱글 물만두 504g 3인분, 닭갈비 - [골라담기] 푸짐한 고기함량! 100% 국내산 오리지날 춘천식 닭갈비 1kg  캐처스 닭갈비 1KG, 소불고기 - [골라담기] 야들야들 풍미 가득 우삼겹으로 만든 우삼겹 소불고기 1kg 4인분 우삼겹 소불고기 (1kg/4인분), ","## 다음 구매 상품 예측
기타닭고기가공육 - 겉바속촉 미친가성비 에어프라이어용 치킨(국산7호닭) 650g 외 치킨(다리/국내산/800g) 1팩",1
91,"## 주문 히스토리
2023-07-04 14:26:56의 주문 내역 [동시구매]: 물만두 - [골라담기] 한 입에 쏘옥! 국산 돼지고기를 가득 채운 탱글탱글 물만두 504g 3인분, 닭갈비 - [골라담기] 푸짐한 고기함량! 100% 국내산 오리지날 춘천식 닭갈비 1kg  캐처스 닭갈비 1KG, 소불고기 - [골라담기] 야들야들 풍미 가득 우삼겹으로 만든 우삼겹 소불고기 1kg 4인분 우삼겹 소불고기 (1kg/4인분), ","## 다음 구매 상품 예측
꼬막 - 잘~손질된 바로 먹는 자숙 벌교꼬막 알꼬막 100g x 2팩 외 외할머니 벌교꼬막 알꼬막 100g x 4팩",0
92,"## 주문 히스토리
2023-06-07 00:05:09의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), 
2023-06-06 06:05:30의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), 
2023-06-03 06:49:34의 주문 내역 [동시구매]: 냉장냉동 찌개/탕 - [골라담기] 우리가 알던 그맛! 국내산 햄이 들어간 부대찌개 1kg 사리듬뿍 부대찌개 1kgx2 (2kg), 삼겹살 - [골라담기] 두툼하고 풍미가 일품인 구이용 삼겹살 500g 지글지글 맛있는 구이용 삼겹살 500gx2, 군만두 - [골라담기] 쫄깃한 만두피와 국산 돼지고기를 사용한 고기왕교자 700g  속이 꽉찬 고기왕교자 700g, 군만두 - [골라담기] 국산 배추로 만든 김치가 속을 꽉 채운 김치왕교자 700g(4인분) 700g (4인분), 닭갈비 - [골라담기] 푸짐한 고기함량! 100% 국내산 오리지날 춘천식 닭갈비 1kg  캐처스 닭갈비 1KG, 군만두 - [골라담기] 겉바속촉 국산 돼지고기를 가득 채운 군만두 504g 3인분 군만두 504gx2, 즉석국 - [더블딜] 뼈해장국 900g+900g+900g+900g (2+2 총 4팩) 외 뼈해장국 900g+900g+900g+900g (2+2 총 4팩), ","## 다음 구매 상품 예측
건오징어 - [더블딜] 손바닥 크기 마른 오징어 몸통 2미+2미 (총 4미/140g 내외 한번에 발송/중국산)",1
93,"## 주문 히스토리
2023-06-07 00:05:09의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), 
2023-06-06 06:05:30의 주문 내역: 0원추첨팀구매 - [3인팀추첨] 신세계 백화점 상품권 10만원 (6월 12일 마감), 
2023-06-03 06:49:34의 주문 내역 [동시구매]: 냉장냉동 찌개/탕 - [골라담기] 우리가 알던 그맛! 국내산 햄이 들어간 부대찌개 1kg 사리듬뿍 부대찌개 1kgx2 (2kg), 삼겹살 - [골라담기] 두툼하고 풍미가 일품인 구이용 삼겹살 500g 지글지글 맛있는 구이용 삼겹살 500gx2, 군만두 - [골라담기] 쫄깃한 만두피와 국산 돼지고기를 사용한 고기왕교자 700g  속이 꽉찬 고기왕교자 700g, 군만두 - [골라담기] 국산 배추로 만든 김치가 속을 꽉 채운 김치왕교자 700g(4인분) 700g (4인분), 닭갈비 - [골라담기] 푸짐한 고기함량! 100% 국내산 오리지날 춘천식 닭갈비 1kg  캐처스 닭갈비 1KG, 군만두 - [골라담기] 겉바속촉 국산 돼지고기를 가득 채운 군만두 504g 3인분 군만두 504gx2, 즉석국 - [더블딜] 뼈해장국 900g+900g+900g+900g (2+2 총 4팩) 외 뼈해장국 900g+900g+900g+900g (2+2 총 4팩), ","## 다음 구매 상품 예측
장아찌 - [99특가] 오독오독 전통 방식으로 담은 궁채장아찌 1kg 30회분 2개(2kg)",0
94,"## 주문 히스토리
2023-06-10 02:03:02의 주문 내역: 욕실화 - [더블딜] 항균 욕실화 1+1 남성(그레이),여성(핑크), ","## 다음 구매 상품 예측
후라이드 치킨/너겟 - 맘스터치 순살치킨, 가라아게, 치즈스틱, 치즈볼 등 베스트 11종 모음전 맘스터치 시그니처 순살치킨 1kg",1
95,"## 주문 히스토리
2023-06-10 02:03:02의 주문 내역: 욕실화 - [더블딜] 항균 욕실화 1+1 남성(그레이),여성(핑크), ","## 다음 구매 상품 예측
후라이드 치킨/너겟 - [브랜드데이] 통통살 가라아게 300g x 2개",0
96,"## 주문 히스토리
2023-05-27 02:33:13의 주문 내역: 간장게장 - [더블딜] 삼점 암 꽃게장 1kg+1kg (총 2키로 한통), 
2023-05-18 02:08:07의 주문 내역: 냉장 콩국수 - [더블딜]우정본가 진한 콩국수 3인분+3인분 외 메밀소바/비빔국수/짜장면 콩국수 6인분(생사리6인분+콩가루6봉), 
2023-05-07 14:39:47의 주문 내역 [동시구매]: 롤키친타올 - 천연펄프 키친타올 120매 4롤, 라텍스장갑/니트릴장갑 - 니트릴장갑 100매 (S/M/L) 식품용등급, 파우더free S, 시트 마스크/팩 - 하이드라 수딩 마스크 30매, 덴탈마스크[식약처인증] - 일회용 덴탈마스크 50매 (개당 32원), 고급롤화장지(3겹이상) - 100% 천연펄프 화장지 6롤, ","## 다음 구매 상품 예측
비빔냉면 - [더블딜]우정본가 메밀향 가득 비빔막국수 3인분+3인분 외 콩국수/메밀소바/짜장면 메밀소바 6인분 세트(메밀면6인분+메밀소스6봉)",1
97,"## 주문 히스토리
2023-05-27 02:33:13의 주문 내역: 간장게장 - [더블딜] 삼점 암 꽃게장 1kg+1kg (총 2키로 한통), 
2023-05-18 02:08:07의 주문 내역: 냉장 콩국수 - [더블딜]우정본가 진한 콩국수 3인분+3인분 외 메밀소바/비빔국수/짜장면 콩국수 6인분(생사리6인분+콩가루6봉), 
2023-05-07 14:39:47의 주문 내역 [동시구매]: 롤키친타올 - 천연펄프 키친타올 120매 4롤, 라텍스장갑/니트릴장갑 - 니트릴장갑 100매 (S/M/L) 식품용등급, 파우더free S, 시트 마스크/팩 - 하이드라 수딩 마스크 30매, 덴탈마스크[식약처인증] - 일회용 덴탈마스크 50매 (개당 32원), 고급롤화장지(3겹이상) - 100% 천연펄프 화장지 6롤, ","## 다음 구매 상품 예측
핸드크림 - [골라담기] 퓨어 모이스처 핸드크림 50ml (1인 3개 구매제한) ",0
98,"## 주문 히스토리
2023-05-16 13:15:51의 주문 내역: 꿀고구마 - 황금빛깔의 해남 완소 꿀고구마 2~3kg 13회분(비세척) 특상품,3kg, 
2023-04-30 11:09:11의 주문 내역: 호박 - [오늘의특가] 삶으면 호박이 면처럼! 저칼로리 맛있는 전남 무안 국수호박 1kg (2인분) 국수호박 2kg, ","## 다음 구매 상품 예측
곱창/막창/대창 - [더블딜] 48시간 연육 숙성 양념생돼지막창 250g+250g (총 500g 한 팩에 발송) [더블딜] 양념생돼지막창 250g+250g(총 1팩 발송)+소스 100g",1
99,"## 주문 히스토리
2023-05-16 13:15:51의 주문 내역: 꿀고구마 - 황금빛깔의 해남 완소 꿀고구마 2~3kg 13회분(비세척) 특상품,3kg, 
2023-04-30 11:09:11의 주문 내역: 호박 - [오늘의특가] 삶으면 호박이 면처럼! 저칼로리 맛있는 전남 무안 국수호박 1kg (2인분) 국수호박 2kg, ","## 다음 구매 상품 예측
고무장갑 - 반투명 고무장갑 (L사이즈)",0
